GITTER_ID_100m;x_mp_100m;y_mp_100m;durchschnMieteQM;AnzahlWohnungen;werterlaeuternde_Zeichen
CRS3035RES100mN3263800E4544800;4544850;3263850;675;55;NA
CRS3035RES100mN3263800E4544900;4544950;3263850;740;13;NA
CRS3035RES100mN3263800E4545000;4545050;3263850;822;20;NA
CRS3035RES100mN3263800E4545100;4545150;3263850;758;28;NA
CRS3035RES100mN3263800E4545200;4545250;3263850;767;42;NA
CRS3035RES100mN3263800E4545300;4545350;3263850;928;6;NA
CRS3035RES100mN3263800E4545400;4545450;3263850;826;39;NA
CRS3035RES100mN3263800E4545500;4545550;3263850;696;10;NA
CRS3035RES100mN3263800E4545600;4545650;3263850;932;25;NA
CRS3035RES100mN3263800E4545700;4545750;3263850;817;9;NA
CRS3035RES100mN3263800E4545800;4545850;3263850;875;22;NA
CRS3035RES100mN3263800E4545900;4545950;3263850;1047;5;NA
CRS3035RES100mN3263800E4546000;4546050;3263850;871;8;NA
CRS3035RES100mN3263800E4546100;4546150;3263850;779;9;NA
CRS3035RES100mN3263800E4546200;4546250;3263850;845;8;NA
CRS3035RES100mN3263800E4546300;4546350;3263850;1047;3;NA
CRS3035RES100mN3263800E4546400;4546450;3263850;773;121;NA
CRS3035RES100mN3263800E4547000;4547050;3263850;737;16;NA
CRS3035RES100mN3263800E4547200;4547250;3263850;803;14;NA
CRS3035RES100mN3263800E4547300;4547350;3263850;862;20;NA
CRS3035RES100mN3263800E4547400;4547450;3263850;881;7;NA
CRS3035RES100mN3263800E4547500;4547550;3263850;740;12;NA
CRS3035RES100mN3263800E4547600;4547650;3263850;669;23;NA
CRS3035RES100mN3263800E4547700;4547750;3263850;705;20;NA
CRS3035RES100mN3263800E4547800;4547850;3263850;815;48;NA
CRS3035RES100mN3263800E4548000;4548050;3263850;814;10;NA
CRS3035RES100mN3263800E4548100;4548150;3263850;762;111;NA
CRS3035RES100mN3263800E4548200;4548250;3263850;728;113;NA
CRS3035RES100mN3263800E4548300;4548350;3263850;785;64;NA
CRS3035RES100mN3263800E4548400;4548450;3263850;826;33;NA
CRS3035RES100mN3263800E4548500;4548550;3263850;866;100;NA
CRS3035RES100mN3263800E4548600;4548650;3263850;783;91;NA
CRS3035RES100mN3263800E4548700;4548750;3263850;653;96;NA
CRS3035RES100mN3263800E4548900;4548950;3263850;794;50;NA
CRS3035RES100mN3263800E4549000;4549050;3263850;752;99;NA
CRS3035RES100mN3263800E4549100;4549150;3263850;698;88;NA
CRS3035RES100mN3263800E4549200;4549250;3263850;649;30;NA
CRS3035RES100mN3263800E4549300;4549350;3263850;743;15;NA
CRS3035RES100mN3263800E4549400;4549450;3263850;649;79;NA
CRS3035RES100mN3263800E4549500;4549550;3263850;777;95;NA
CRS3035RES100mN3263800E4549600;4549650;3263850;667;39;NA
CRS3035RES100mN3263800E4549700;4549750;3263850;825;18;NA
CRS3035RES100mN3263800E4550100;4550150;3263850;723;10;NA
CRS3035RES100mN3263800E4550200;4550250;3263850;686;58;NA
CRS3035RES100mN3263800E4550700;4550750;3263850;635;83;NA
CRS3035RES100mN3263800E4550800;4550850;3263850;601;103;NA
CRS3035RES100mN3263800E4550900;4550950;3263850;556;72;NA
CRS3035RES100mN3263800E4551000;4551050;3263850;650;62;NA
CRS3035RES100mN3263800E4551100;4551150;3263850;952;56;NA
CRS3035RES100mN3263800E4551200;4551250;3263850;892;78;NA
CRS3035RES100mN3263800E4551300;4551350;3263850;890;96;NA
CRS3035RES100mN3263800E4551400;4551450;3263850;699;53;NA
CRS3035RES100mN3263800E4551600;4551650;3263850;746;4;NA
CRS3035RES100mN3263800E4551700;4551750;3263850;677;17;NA
CRS3035RES100mN3263800E4551800;4551850;3263850;753;14;NA
CRS3035RES100mN3263800E4552100;4552150;3263850;1050;3;NA
CRS3035RES100mN3263800E4552200;4552250;3263850;990;3;NA
CRS3035RES100mN3263800E4552300;4552350;3263850;759;4;NA
CRS3035RES100mN3263800E4552800;4552850;3263850;808;4;NA
CRS3035RES100mN3263800E4552900;4552950;3263850;664;4;NA
CRS3035RES100mN3263800E4554500;4554550;3263850;538;4;NA
CRS3035RES100mN3263800E4555500;4555550;3263850;691;8;NA
CRS3035RES100mN3263800E4555600;4555650;3263850;785;19;NA
CRS3035RES100mN3263800E4555700;4555750;3263850;721;26;NA
CRS3035RES100mN3263800E4555800;4555850;3263850;635;21;NA
CRS3035RES100mN3263800E4555900;4555950;3263850;632;20;NA
CRS3035RES100mN3263800E4556000;4556050;3263850;707;26;NA
CRS3035RES100mN3263800E4556100;4556150;3263850;723;98;NA
CRS3035RES100mN3263800E4556200;4556250;3263850;770;102;NA
CRS3035RES100mN3263800E4556300;4556350;3263850;748;15;NA
CRS3035RES100mN3263800E4556400;4556450;3263850;599;10;NA
CRS3035RES100mN3263800E4556500;4556550;3263850;754;9;NA
CRS3035RES100mN3263800E4556600;4556650;3263850;757;9;NA
CRS3035RES100mN3263800E4556700;4556750;3263850;733;9;NA
CRS3035RES100mN3263800E4556800;4556850;3263850;695;4;NA
CRS3035RES100mN3263800E4556900;4556950;3263850;675;9;NA
CRS3035RES100mN3263800E4557000;4557050;3263850;670;16;NA
CRS3035RES100mN3263800E4557100;4557150;3263850;720;30;NA
CRS3035RES100mN3263800E4557400;4557450;3263850;867;8;NA
CRS3035RES100mN3263800E4557600;4557650;3263850;414;9;NA
CRS3035RES100mN3263800E4557700;4557750;3263850;793;4;NA
CRS3035RES100mN3263800E4557900;4557950;3263850;1055;6;NA
CRS3035RES100mN3263800E4558000;4558050;3263850;797;4;NA
CRS3035RES100mN3263800E4558100;4558150;3263850;887;4;NA
CRS3035RES100mN3263800E4558200;4558250;3263850;731;3;NA
CRS3035RES100mN3263800E4558300;4558350;3263850;607;3;NA
CRS3035RES100mN3263800E4558400;4558450;3263850;974;3;NA
CRS3035RES100mN3263800E4559100;4559150;3263850;539;5;NA
CRS3035RES100mN3263800E4559200;4559250;3263850;1019;7;NA
CRS3035RES100mN3263800E4559300;4559350;3263850;1148;9;NA
CRS3035RES100mN3263800E4559500;4559550;3263850;637;4;NA
CRS3035RES100mN3263800E4564400;4564450;3263850;990;5;NA
CRS3035RES100mN3263800E4564500;4564550;3263850;743;33;NA
CRS3035RES100mN3263800E4564600;4564650;3263850;757;30;NA
CRS3035RES100mN3263800E4564700;4564750;3263850;837;28;NA
CRS3035RES100mN3263800E4565000;4565050;3263850;514;6;NA
CRS3035RES100mN3263800E4565300;4565350;3263850;728;4;NA
CRS3035RES100mN3263800E4565500;4565550;3263850;1089;3;NA
CRS3035RES100mN3263800E4573200;4573250;3263850;855;3;NA
CRS3035RES100mN3263800E4573300;4573350;3263850;850;3;NA
CRS3035RES100mN3263800E4573600;4573650;3263850;316;3;KLAMMERN
CRS3035RES100mN3263800E4573900;4573950;3263850;1336;6;NA
CRS3035RES100mN3263800E4574200;4574250;3263850;359;3;KLAMMERN
CRS3035RES100mN3263800E4574300;4574350;3263850;913;9;NA
CRS3035RES100mN3263800E4574400;4574450;3263850;972;9;NA
CRS3035RES100mN3263900E4533400;4533450;3263950;1114;7;NA
CRS3035RES100mN3263900E4539900;4539950;3263950;650;9;NA
CRS3035RES100mN3263900E4540000;4540050;3263950;579;24;NA
CRS3035RES100mN3263900E4540100;4540150;3263950;992;3;NA
CRS3035RES100mN3263900E4540400;4540450;3263950;729;5;NA
CRS3035RES100mN3263900E4540500;4540550;3263950;965;3;NA
CRS3035RES100mN3263900E4540600;4540650;3263950;926;16;NA
CRS3035RES100mN3263900E4540800;4540850;3263950;645;3;NA
CRS3035RES100mN3263900E4540900;4540950;3263950;975;10;NA
CRS3035RES100mN3263900E4541000;4541050;3263950;1191;3;NA
CRS3035RES100mN3263900E4541100;4541150;3263950;547;3;NA
CRS3035RES100mN3263900E4541200;4541250;3263950;935;12;NA
CRS3035RES100mN3263900E4541300;4541350;3263950;645;56;NA
CRS3035RES100mN3263900E4541400;4541450;3263950;595;33;NA
CRS3035RES100mN3263900E4541600;4541650;3263950;741;23;NA
CRS3035RES100mN3263900E4541700;4541750;3263950;711;27;NA
CRS3035RES100mN3263900E4541800;4541850;3263950;785;17;NA
CRS3035RES100mN3263900E4542300;4542350;3263950;910;4;NA
CRS3035RES100mN3263900E4542400;4542450;3263950;1006;3;NA
CRS3035RES100mN3263900E4542700;4542750;3263950;969;16;NA
CRS3035RES100mN3263900E4542800;4542850;3263950;939;30;NA
CRS3035RES100mN3263900E4542900;4542950;3263950;810;26;NA
CRS3035RES100mN3263900E4543000;4543050;3263950;677;10;NA
CRS3035RES100mN3263900E4543100;4543150;3263950;868;30;NA
CRS3035RES100mN3263900E4543200;4543250;3263950;782;45;NA
CRS3035RES100mN3263900E4543500;4543550;3263950;852;46;NA
CRS3035RES100mN3263900E4543600;4543650;3263950;812;46;NA
CRS3035RES100mN3263900E4543700;4543750;3263950;875;56;NA
CRS3035RES100mN3263900E4543800;4543850;3263950;864;64;NA
CRS3035RES100mN3263900E4543900;4543950;3263950;843;75;NA
CRS3035RES100mN3263900E4544000;4544050;3263950;808;29;NA
CRS3035RES100mN3263900E4544200;4544250;3263950;684;4;NA
CRS3035RES100mN3263900E4544300;4544350;3263950;790;4;NA
CRS3035RES100mN3263900E4544400;4544450;3263950;862;8;NA
CRS3035RES100mN3263900E4544500;4544550;3263950;955;15;NA
CRS3035RES100mN3263900E4544600;4544650;3263950;945;29;NA
CRS3035RES100mN3263900E4544700;4544750;3263950;864;34;NA
CRS3035RES100mN3263900E4544800;4544850;3263950;758;20;NA
CRS3035RES100mN3263900E4544900;4544950;3263950;757;10;NA
CRS3035RES100mN3263900E4545000;4545050;3263950;933;36;NA
CRS3035RES100mN3263900E4545100;4545150;3263950;617;15;NA
CRS3035RES100mN3263900E4545200;4545250;3263950;1037;4;NA
CRS3035RES100mN3263900E4545300;4545350;3263950;854;14;NA
CRS3035RES100mN3263900E4545400;4545450;3263950;946;37;NA
CRS3035RES100mN3263900E4545500;4545550;3263950;968;19;NA
CRS3035RES100mN3263900E4545600;4545650;3263950;797;32;NA
CRS3035RES100mN3263900E4545700;4545750;3263950;1020;8;NA
CRS3035RES100mN3263900E4545900;4545950;3263950;761;29;NA
CRS3035RES100mN3263900E4546000;4546050;3263950;607;12;NA
CRS3035RES100mN3263900E4546100;4546150;3263950;797;56;NA
CRS3035RES100mN3263900E4546200;4546250;3263950;844;31;NA
CRS3035RES100mN3263900E4546300;4546350;3263950;811;54;NA
CRS3035RES100mN3263900E4547000;4547050;3263950;950;22;NA
CRS3035RES100mN3263900E4547100;4547150;3263950;962;23;NA
CRS3035RES100mN3263900E4547400;4547450;3263950;769;38;NA
CRS3035RES100mN3263900E4547500;4547550;3263950;921;25;NA
CRS3035RES100mN3263900E4547600;4547650;3263950;834;28;NA
CRS3035RES100mN3263900E4547700;4547750;3263950;616;18;NA
CRS3035RES100mN3263900E4547800;4547850;3263950;655;11;NA
CRS3035RES100mN3263900E4547900;4547950;3263950;863;13;NA
CRS3035RES100mN3263900E4548200;4548250;3263950;756;32;NA
CRS3035RES100mN3263900E4548300;4548350;3263950;834;52;NA
CRS3035RES100mN3263900E4548400;4548450;3263950;572;71;NA
CRS3035RES100mN3263900E4548500;4548550;3263950;809;64;NA
CRS3035RES100mN3263900E4548600;4548650;3263950;654;81;NA
CRS3035RES100mN3263900E4548700;4548750;3263950;830;65;NA
CRS3035RES100mN3263900E4548800;4548850;3263950;775;27;NA
CRS3035RES100mN3263900E4548900;4548950;3263950;608;19;NA
CRS3035RES100mN3263900E4549000;4549050;3263950;906;59;NA
CRS3035RES100mN3263900E4549100;4549150;3263950;749;20;NA
CRS3035RES100mN3263900E4549200;4549250;3263950;674;29;NA
CRS3035RES100mN3263900E4549300;4549350;3263950;789;10;NA
CRS3035RES100mN3263900E4549700;4549750;3263950;635;4;NA
CRS3035RES100mN3263900E4549800;4549850;3263950;686;38;NA
CRS3035RES100mN3263900E4550400;4550450;3263950;643;22;NA
CRS3035RES100mN3263900E4550500;4550550;3263950;607;31;NA
CRS3035RES100mN3263900E4550600;4550650;3263950;589;6;NA
CRS3035RES100mN3263900E4550700;4550750;3263950;707;67;NA
CRS3035RES100mN3263900E4550800;4550850;3263950;635;77;NA
CRS3035RES100mN3263900E4550900;4550950;3263950;610;95;NA
CRS3035RES100mN3263900E4551000;4551050;3263950;618;57;NA
CRS3035RES100mN3263900E4551200;4551250;3263950;1060;3;NA
CRS3035RES100mN3263900E4551300;4551350;3263950;952;29;NA
CRS3035RES100mN3263900E4551400;4551450;3263950;665;8;NA
CRS3035RES100mN3263900E4552100;4552150;3263950;858;38;NA
CRS3035RES100mN3263900E4552300;4552350;3263950;784;3;NA
CRS3035RES100mN3263900E4554500;4554550;3263950;1321;58;NA
CRS3035RES100mN3263900E4555600;4555650;3263950;732;37;NA
CRS3035RES100mN3263900E4555700;4555750;3263950;697;94;NA
CRS3035RES100mN3263900E4555800;4555850;3263950;766;12;NA
CRS3035RES100mN3263900E4555900;4555950;3263950;610;50;NA
CRS3035RES100mN3263900E4556200;4556250;3263950;679;88;NA
CRS3035RES100mN3263900E4556300;4556350;3263950;514;7;NA
CRS3035RES100mN3263900E4556400;4556450;3263950;663;17;NA
CRS3035RES100mN3263900E4556600;4556650;3263950;658;4;NA
CRS3035RES100mN3263900E4556700;4556750;3263950;722;3;NA
CRS3035RES100mN3263900E4556900;4556950;3263950;856;11;NA
CRS3035RES100mN3263900E4557000;4557050;3263950;623;16;NA
CRS3035RES100mN3263900E4557100;4557150;3263950;621;28;NA
CRS3035RES100mN3263900E4557200;4557250;3263950;852;3;NA
CRS3035RES100mN3263900E4557300;4557350;3263950;566;3;NA
CRS3035RES100mN3263900E4557500;4557550;3263950;680;7;NA
CRS3035RES100mN3263900E4557700;4557750;3263950;662;12;NA
CRS3035RES100mN3263900E4557800;4557850;3263950;765;6;NA
CRS3035RES100mN3263900E4558000;4558050;3263950;753;11;NA
CRS3035RES100mN3263900E4558200;4558250;3263950;818;10;NA
CRS3035RES100mN3263900E4558300;4558350;3263950;771;3;NA
CRS3035RES100mN3263900E4559200;4559250;3263950;743;3;NA
CRS3035RES100mN3263900E4559300;4559350;3263950;1142;3;NA
CRS3035RES100mN3263900E4560800;4560850;3263950;857;24;NA
CRS3035RES100mN3263900E4561100;4561150;3263950;1059;32;NA
CRS3035RES100mN3263900E4562500;4562550;3263950;668;7;NA
CRS3035RES100mN3263900E4563800;4563850;3263950;889;3;NA
CRS3035RES100mN3263900E4564600;4564650;3263950;870;6;NA
CRS3035RES100mN3263900E4564800;4564850;3263950;417;3;NA
CRS3035RES100mN3263900E4564900;4564950;3263950;1049;5;NA
CRS3035RES100mN3263900E4565000;4565050;3263950;1210;3;NA
CRS3035RES100mN3263900E4573800;4573850;3263950;641;3;NA
CRS3035RES100mN3263900E4574300;4574350;3263950;618;5;NA
CRS3035RES100mN3263900E4574400;4574450;3263950;1060;12;NA
CRS3035RES100mN3263900E4574500;4574550;3263950;683;3;NA
CRS3035RES100mN3263900E4574600;4574650;3263950;880;9;NA
CRS3035RES100mN3263900E4574700;4574750;3263950;784;4;NA
CRS3035RES100mN3264000E4539900;4539950;3264050;964;3;NA
CRS3035RES100mN3264000E4540000;4540050;3264050;1008;4;NA
CRS3035RES100mN3264000E4540100;4540150;3264050;1107;3;NA
CRS3035RES100mN3264000E4540200;4540250;3264050;1100;17;NA
CRS3035RES100mN3264000E4540300;4540350;3264050;809;3;NA
CRS3035RES100mN3264000E4540400;4540450;3264050;1041;15;NA
CRS3035RES100mN3264000E4540600;4540650;3264050;900;10;NA
CRS3035RES100mN3264000E4540700;4540750;3264050;1079;7;NA
CRS3035RES100mN3264000E4540800;4540850;3264050;1098;3;NA
CRS3035RES100mN3264000E4541200;4541250;3264050;1345;3;NA
CRS3035RES100mN3264000E4541300;4541350;3264050;672;3;NA
CRS3035RES100mN3264000E4541400;4541450;3264050;825;3;NA
CRS3035RES100mN3264000E4541600;4541650;3264050;833;72;NA
CRS3035RES100mN3264000E4541700;4541750;3264050;831;57;NA
CRS3035RES100mN3264000E4541800;4541850;3264050;810;34;NA
CRS3035RES100mN3264000E4541900;4541950;3264050;686;6;NA
CRS3035RES100mN3264000E4542400;4542450;3264050;894;3;NA
CRS3035RES100mN3264000E4542500;4542550;3264050;931;4;NA
CRS3035RES100mN3264000E4542700;4542750;3264050;807;6;NA
CRS3035RES100mN3264000E4542800;4542850;3264050;604;57;NA
CRS3035RES100mN3264000E4542900;4542950;3264050;782;19;NA
CRS3035RES100mN3264000E4543200;4543250;3264050;882;21;NA
CRS3035RES100mN3264000E4543300;4543350;3264050;843;12;NA
CRS3035RES100mN3264000E4543400;4543450;3264050;1509;3;NA
CRS3035RES100mN3264000E4543500;4543550;3264050;1382;3;NA
CRS3035RES100mN3264000E4543600;4543650;3264050;1103;4;NA
CRS3035RES100mN3264000E4543700;4543750;3264050;843;8;NA
CRS3035RES100mN3264000E4543800;4543850;3264050;837;19;NA
CRS3035RES100mN3264000E4543900;4543950;3264050;806;24;NA
CRS3035RES100mN3264000E4544000;4544050;3264050;622;68;NA
CRS3035RES100mN3264000E4544100;4544150;3264050;716;15;NA
CRS3035RES100mN3264000E4544600;4544650;3264050;988;10;NA
CRS3035RES100mN3264000E4544700;4544750;3264050;765;33;NA
CRS3035RES100mN3264000E4544800;4544850;3264050;923;30;NA
CRS3035RES100mN3264000E4544900;4544950;3264050;807;14;NA
CRS3035RES100mN3264000E4545000;4545050;3264050;912;29;NA
CRS3035RES100mN3264000E4545100;4545150;3264050;782;44;NA
CRS3035RES100mN3264000E4545200;4545250;3264050;822;51;NA
CRS3035RES100mN3264000E4545300;4545350;3264050;837;22;NA
CRS3035RES100mN3264000E4545400;4545450;3264050;665;26;NA
CRS3035RES100mN3264000E4545500;4545550;3264050;965;23;NA
CRS3035RES100mN3264000E4545600;4545650;3264050;954;40;NA
CRS3035RES100mN3264000E4545700;4545750;3264050;943;21;NA
CRS3035RES100mN3264000E4545800;4545850;3264050;881;20;NA
CRS3035RES100mN3264000E4545900;4545950;3264050;748;10;NA
CRS3035RES100mN3264000E4546000;4546050;3264050;760;32;NA
CRS3035RES100mN3264000E4546100;4546150;3264050;776;19;NA
CRS3035RES100mN3264000E4546200;4546250;3264050;836;42;NA
CRS3035RES100mN3264000E4546300;4546350;3264050;780;138;NA
CRS3035RES100mN3264000E4546400;4546450;3264050;912;48;NA
CRS3035RES100mN3264000E4547100;4547150;3264050;705;50;NA
CRS3035RES100mN3264000E4547200;4547250;3264050;966;8;NA
CRS3035RES100mN3264000E4547300;4547350;3264050;741;17;NA
CRS3035RES100mN3264000E4547400;4547450;3264050;617;51;NA
CRS3035RES100mN3264000E4547500;4547550;3264050;877;11;NA
CRS3035RES100mN3264000E4547600;4547650;3264050;775;10;NA
CRS3035RES100mN3264000E4547700;4547750;3264050;868;29;NA
CRS3035RES100mN3264000E4547800;4547850;3264050;725;8;NA
CRS3035RES100mN3264000E4547900;4547950;3264050;890;20;NA
CRS3035RES100mN3264000E4548100;4548150;3264050;746;13;NA
CRS3035RES100mN3264000E4548300;4548350;3264050;858;47;NA
CRS3035RES100mN3264000E4548400;4548450;3264050;652;97;NA
CRS3035RES100mN3264000E4548500;4548550;3264050;755;55;NA
CRS3035RES100mN3264000E4548600;4548650;3264050;658;136;NA
CRS3035RES100mN3264000E4548700;4548750;3264050;793;100;NA
CRS3035RES100mN3264000E4548800;4548850;3264050;651;79;NA
CRS3035RES100mN3264000E4548900;4548950;3264050;688;37;NA
CRS3035RES100mN3264000E4549000;4549050;3264050;671;34;NA
CRS3035RES100mN3264000E4549100;4549150;3264050;1142;42;NA
CRS3035RES100mN3264000E4549200;4549250;3264050;732;31;NA
CRS3035RES100mN3264000E4549400;4549450;3264050;840;8;NA
CRS3035RES100mN3264000E4549600;4549650;3264050;638;18;NA
CRS3035RES100mN3264000E4549700;4549750;3264050;753;15;NA
CRS3035RES100mN3264000E4549800;4549850;3264050;617;5;NA
CRS3035RES100mN3264000E4550800;4550850;3264050;715;24;NA
CRS3035RES100mN3264000E4550900;4550950;3264050;730;110;NA
CRS3035RES100mN3264000E4551000;4551050;3264050;628;43;NA
CRS3035RES100mN3264000E4551200;4551250;3264050;732;42;NA
CRS3035RES100mN3264000E4551300;4551350;3264050;785;13;NA
CRS3035RES100mN3264000E4552100;4552150;3264050;751;10;NA
CRS3035RES100mN3264000E4552200;4552250;3264050;951;19;NA
CRS3035RES100mN3264000E4552300;4552350;3264050;866;5;NA
CRS3035RES100mN3264000E4552700;4552750;3264050;854;7;NA
CRS3035RES100mN3264000E4552800;4552850;3264050;631;6;NA
CRS3035RES100mN3264000E4554400;4554450;3264050;588;3;NA
CRS3035RES100mN3264000E4554500;4554550;3264050;1320;52;NA
CRS3035RES100mN3264000E4555500;4555550;3264050;641;29;NA
CRS3035RES100mN3264000E4555600;4555650;3264050;683;182;NA
CRS3035RES100mN3264000E4555700;4555750;3264050;682;13;NA
CRS3035RES100mN3264000E4555800;4555850;3264050;724;61;NA
CRS3035RES100mN3264000E4556200;4556250;3264050;848;8;NA
CRS3035RES100mN3264000E4556300;4556350;3264050;741;17;NA
CRS3035RES100mN3264000E4556400;4556450;3264050;749;6;NA
CRS3035RES100mN3264000E4556500;4556550;3264050;926;12;NA
CRS3035RES100mN3264000E4556600;4556650;3264050;1312;5;NA
CRS3035RES100mN3264000E4556700;4556750;3264050;612;52;NA
CRS3035RES100mN3264000E4556800;4556850;3264050;620;39;NA
CRS3035RES100mN3264000E4556900;4556950;3264050;580;20;NA
CRS3035RES100mN3264000E4557000;4557050;3264050;758;3;NA
CRS3035RES100mN3264000E4557100;4557150;3264050;777;8;NA
CRS3035RES100mN3264000E4557200;4557250;3264050;851;15;NA
CRS3035RES100mN3264000E4557300;4557350;3264050;505;3;NA
CRS3035RES100mN3264000E4557400;4557450;3264050;523;3;NA
CRS3035RES100mN3264000E4557500;4557550;3264050;783;6;NA
CRS3035RES100mN3264000E4557600;4557650;3264050;799;4;NA
CRS3035RES100mN3264000E4557700;4557750;3264050;830;9;NA
CRS3035RES100mN3264000E4557800;4557850;3264050;719;11;NA
CRS3035RES100mN3264000E4558000;4558050;3264050;766;6;NA
CRS3035RES100mN3264000E4558100;4558150;3264050;573;5;NA
CRS3035RES100mN3264000E4558300;4558350;3264050;988;6;NA
CRS3035RES100mN3264000E4559100;4559150;3264050;788;3;NA
CRS3035RES100mN3264000E4559500;4559550;3264050;689;3;NA
CRS3035RES100mN3264000E4559700;4559750;3264050;1063;3;NA
CRS3035RES100mN3264000E4559800;4559850;3264050;997;3;NA
CRS3035RES100mN3264000E4560600;4560650;3264050;1010;17;NA
CRS3035RES100mN3264000E4560700;4560750;3264050;1060;56;NA
CRS3035RES100mN3264000E4560800;4560850;3264050;960;80;NA
CRS3035RES100mN3264000E4560900;4560950;3264050;1060;61;NA
CRS3035RES100mN3264000E4561500;4561550;3264050;1276;40;NA
CRS3035RES100mN3264000E4562000;4562050;3264050;1036;114;NA
CRS3035RES100mN3264000E4562100;4562150;3264050;770;40;NA
CRS3035RES100mN3264000E4562200;4562250;3264050;556;10;NA
CRS3035RES100mN3264000E4562300;4562350;3264050;826;34;NA
CRS3035RES100mN3264000E4562400;4562450;3264050;653;27;NA
CRS3035RES100mN3264000E4562500;4562550;3264050;653;89;NA
CRS3035RES100mN3264000E4562600;4562650;3264050;639;84;NA
CRS3035RES100mN3264000E4563800;4563850;3264050;969;21;NA
CRS3035RES100mN3264000E4564600;4564650;3264050;786;24;NA
CRS3035RES100mN3264000E4564800;4564850;3264050;965;6;NA
CRS3035RES100mN3264000E4564900;4564950;3264050;1470;3;NA
CRS3035RES100mN3264000E4565000;4565050;3264050;846;6;NA
CRS3035RES100mN3264000E4565200;4565250;3264050;952;5;NA
CRS3035RES100mN3264000E4573600;4573650;3264050;864;4;NA
CRS3035RES100mN3264000E4573700;4573750;3264050;871;3;NA
CRS3035RES100mN3264000E4574500;4574550;3264050;1118;9;NA
CRS3035RES100mN3264000E4574700;4574750;3264050;1083;6;NA
CRS3035RES100mN3264000E4574800;4574850;3264050;705;13;NA
CRS3035RES100mN3264000E4574900;4574950;3264050;1334;8;NA
CRS3035RES100mN3264000E4575000;4575050;3264050;1359;18;NA
CRS3035RES100mN3264100E4533400;4533450;3264150;574;4;NA
CRS3035RES100mN3264100E4533500;4533550;3264150;565;8;NA
CRS3035RES100mN3264100E4533600;4533650;3264150;736;18;NA
CRS3035RES100mN3264100E4533700;4533750;3264150;662;19;NA
CRS3035RES100mN3264100E4540100;4540150;3264150;1879;4;NA
