GITTER_ID_100m;x_mp_100m;y_mp_100m;Insgesamt_Bevoelkerung;Unter3;a3bis5;a6bis9;a10bis15;a16bis18;a19bis24;a25bis39;a40bis59;a60bis66;a67bis74;a75undaelter
CRS3035RES100mN3284800E4545200;4545250;3284850;33;–;3;–;3;–;–;5;11;3;5;4
CRS3035RES100mN3284800E4545300;4545350;3284850;17;–;–;–;–;3;–;–;3;–;4;11
CRS3035RES100mN3284800E4545400;4545450;3284850;26;–;–;3;–;–;–;3;5;3;13;7
CRS3035RES100mN3284800E4545500;4545550;3284850;35;3;3;3;–;5;–;4;10;–;5;–
CRS3035RES100mN3284800E4545600;4545650;3284850;37;–;3;–;4;3;3;–;16;–;3;4
CRS3035RES100mN3284800E4556400;4556450;3284850;7;–;–;–;–;–;3;–;4;–;–;–
CRS3035RES100mN3284800E4556600;4556650;3284850;44;–;–;–;–;–;3;7;18;3;8;11
CRS3035RES100mN3284800E4556700;4556750;3284850;119;6;3;9;13;6;3;32;27;3;3;12
CRS3035RES100mN3284800E4556800;4556850;3284850;129;4;4;–;3;3;7;36;35;16;3;7
CRS3035RES100mN3284800E4556900;4556950;3284850;209;6;10;13;13;4;18;67;51;11;5;11
CRS3035RES100mN3284800E4557000;4557050;3284850;135;3;5;5;10;5;7;33;39;11;7;12
CRS3035RES100mN3284800E4557100;4557150;3284850;164;6;4;11;13;4;13;37;57;12;3;6
CRS3035RES100mN3284800E4557300;4557350;3284850;22;–;–;3;3;–;3;4;8;8;–;–
CRS3035RES100mN3284800E4557400;4557450;3284850;33;–;–;–;–;3;–;3;16;3;6;–
CRS3035RES100mN3284800E4557500;4557550;3284850;6;–;–;–;–;–;–;–;4;–;–;3
CRS3035RES100mN3284800E4557600;4557650;3284850;25;–;3;3;3;3;–;3;11;5;–;3
CRS3035RES100mN3284800E4557700;4557750;3284850;7;–;–;–;–;–;–;–;–;–;–;–
CRS3035RES100mN3284900E4542000;4542050;3284950;29;–;–;–;–;–;–;–;9;3;7;7
CRS3035RES100mN3284900E4542100;4542150;3284950;44;–;3;3;3;3;7;3;11;5;4;4
CRS3035RES100mN3284900E4542200;4542250;3284950;29;3;3;4;–;–;–;7;7;3;–;6
CRS3035RES100mN3284900E4542300;4542350;3284950;15;–;–;–;–;3;–;–;7;3;–;3
CRS3035RES100mN3284900E4542400;4542450;3284950;19;–;–;–;–;3;3;–;4;5;–;6
CRS3035RES100mN3284900E4542500;4542550;3284950;28;–;–;–;4;–;–;3;9;6;4;–
CRS3035RES100mN3284900E4542600;4542650;3284950;29;–;–;4;–;3;–;–;8;3;3;11
CRS3035RES100mN3284900E4542700;4542750;3284950;24;–;–;–;–;–;–;–;9;–;–;10
CRS3035RES100mN3284900E4542800;4542850;3284950;39;–;–;–;4;–;–;5;13;3;–;8
CRS3035RES100mN3284900E4542900;4542950;3284950;41;–;4;3;–;–;3;–;14;3;6;9
CRS3035RES100mN3284900E4543000;4543050;3284950;40;–;3;3;5;3;3;8;12;–;5;–
CRS3035RES100mN3284900E4543100;4543150;3284950;16;–;–;–;4;–;–;–;4;3;3;–
CRS3035RES100mN3284900E4543200;4543250;3284950;21;–;–;–;–;–;–;–;6;3;3;7
CRS3035RES100mN3284900E4543300;4543350;3284950;10;–;–;–;–;3;–;3;6;3;–;–
CRS3035RES100mN3284900E4543400;4543450;3284950;74;–;–;–;3;–;–;–;6;4;3;58
CRS3035RES100mN3284900E4543500;4543550;3284950;21;–;–;–;4;–;–;3;3;–;4;3
CRS3035RES100mN3284900E4543600;4543650;3284950;50;4;–;3;–;3;3;10;11;3;4;11
CRS3035RES100mN3284900E4543700;4543750;3284950;11;–;–;–;–;–;–;–;–;–;3;5
CRS3035RES100mN3284900E4543900;4543950;3284950;15;–;–;–;–;–;3;3;3;–;3;–
CRS3035RES100mN3284900E4544100;4544150;3284950;23;–;–;–;–;–;3;3;5;3;6;3
CRS3035RES100mN3284900E4544200;4544250;3284950;41;3;–;3;5;3;–;6;10;3;4;7
CRS3035RES100mN3284900E4544300;4544350;3284950;28;–;–;–;–;3;–;3;14;–;5;3
CRS3035RES100mN3284900E4544400;4544450;3284950;45;–;–;3;3;–;3;7;10;4;4;13
CRS3035RES100mN3284900E4545100;4545150;3284950;29;–;–;–;–;3;4;4;14;–;–;–
CRS3035RES100mN3284900E4545200;4545250;3284950;48;–;–;3;3;–;–;6;8;4;12;7
CRS3035RES100mN3284900E4549700;4549750;3284950;12;–;–;–;–;–;–;–;5;–;–;3
CRS3035RES100mN3284900E4556600;4556650;3284950;39;4;–;5;3;3;3;12;12;–;3;–
CRS3035RES100mN3284900E4556700;4556750;3284950;184;13;12;11;13;9;7;43;49;10;3;11
CRS3035RES100mN3284900E4556800;4556850;3284950;200;10;9;12;12;–;9;50;36;17;10;26
CRS3035RES100mN3284900E4556900;4556950;3284950;204;6;10;12;19;8;11;51;62;11;4;20
CRS3035RES100mN3284900E4557000;4557050;3284950;138;9;7;6;13;4;10;28;43;7;7;3
CRS3035RES100mN3284900E4557100;4557150;3284950;62;–;5;3;–;–;3;21;12;5;9;6
CRS3035RES100mN3285000E4542000;4542050;3285050;71;3;–;5;3;3;4;9;17;–;4;13
CRS3035RES100mN3285000E4542100;4542150;3285050;44;–;3;–;3;–;9;3;11;7;6;3
CRS3035RES100mN3285000E4542200;4542250;3285050;26;–;–;–;–;3;–;–;10;–;–;9
CRS3035RES100mN3285000E4542300;4542350;3285050;27;3;–;3;3;–;–;3;9;–;–;6
CRS3035RES100mN3285000E4542400;4542450;3285050;19;–;–;–;–;3;–;–;3;6;–;7
CRS3035RES100mN3285000E4542500;4542550;3285050;29;3;–;–;3;–;3;–;8;3;3;–
CRS3035RES100mN3285000E4542600;4542650;3285050;28;–;–;–;–;3;–;3;6;8;–;8
CRS3035RES100mN3285000E4542700;4542750;3285050;73;–;–;–;–;–;–;–;3;–;6;60
CRS3035RES100mN3285000E4542800;4542850;3285050;18;–;–;–;–;–;–;5;6;–;–;5
CRS3035RES100mN3285000E4542900;4542950;3285050;27;–;3;3;–;–;–;8;7;3;4;5
CRS3035RES100mN3285000E4543000;4543050;3285050;22;–;3;–;–;–;3;4;7;3;–;3
CRS3035RES100mN3285000E4543100;4543150;3285050;17;–;–;3;–;–;–;–;5;3;–;–
CRS3035RES100mN3285000E4543200;4543250;3285050;23;–;3;3;–;–;–;5;5;5;4;7
CRS3035RES100mN3285000E4543300;4543350;3285050;16;–;3;–;–;–;–;–;5;3;–;4
CRS3035RES100mN3285000E4543400;4543450;3285050;30;3;–;–;–;8;3;–;12;3;3;–
CRS3035RES100mN3285000E4543500;4543550;3285050;30;–;–;3;–;–;–;7;5;3;–;4
CRS3035RES100mN3285000E4543600;4543650;3285050;31;–;–;–;6;3;–;–;14;–;3;4
CRS3035RES100mN3285000E4543700;4543750;3285050;34;3;3;–;–;–;3;4;7;–;–;7
CRS3035RES100mN3285000E4543800;4543850;3285050;28;–;3;3;3;–;–;3;7;–;–;10
CRS3035RES100mN3285000E4543900;4543950;3285050;5;–;–;–;–;–;–;–;–;–;–;3
CRS3035RES100mN3285000E4544000;4544050;3285050;18;–;–;–;–;–;3;–;7;3;3;–
CRS3035RES100mN3285000E4544100;4544150;3285050;57;3;–;–;–;–;3;11;20;10;3;8
CRS3035RES100mN3285000E4544200;4544250;3285050;34;–;–;–;3;–;3;4;13;4;4;3
CRS3035RES100mN3285000E4544300;4544350;3285050;23;–;3;3;–;–;–;3;4;3;6;9
CRS3035RES100mN3285000E4544400;4544450;3285050;12;3;–;–;3;–;–;–;8;–;–;–
CRS3035RES100mN3285000E4549600;4549650;3285050;6;–;–;–;–;–;–;–;–;–;–;–
CRS3035RES100mN3285000E4549700;4549750;3285050;13;–;–;–;–;–;–;–;3;3;–;6
CRS3035RES100mN3285000E4549800;4549850;3285050;4;–;–;–;–;–;–;–;–;3;–;–
CRS3035RES100mN3285000E4549900;4549950;3285050;3;–;–;–;–;–;–;–;–;3;3;3
CRS3035RES100mN3285000E4550000;4550050;3285050;5;–;–;–;–;–;–;–;3;–;–;–
CRS3035RES100mN3285000E4552300;4552350;3285050;3;–;–;–;–;–;–;–;–;3;–;–
CRS3035RES100mN3285000E4556600;4556650;3285050;121;4;6;18;13;3;6;38;23;10;–;3
CRS3035RES100mN3285000E4556700;4556750;3285050;226;11;14;13;12;4;13;77;49;15;8;12
CRS3035RES100mN3285000E4556800;4556850;3285050;147;5;14;13;12;4;6;38;40;9;4;5
CRS3035RES100mN3285000E4556900;4556950;3285050;137;5;4;6;8;3;13;44;35;10;4;6
CRS3035RES100mN3285000E4557500;4557550;3285050;70;3;9;5;3;–;5;22;16;3;–;5
CRS3035RES100mN3285000E4557600;4557650;3285050;110;5;–;8;5;–;11;20;29;13;7;14
CRS3035RES100mN3285000E4557700;4557750;3285050;4;–;–;–;–;–;–;–;–;–;–;–
CRS3035RES100mN3285100E4542000;4542050;3285150;48;–;3;4;3;–;–;9;12;6;–;8
CRS3035RES100mN3285100E4542100;4542150;3285150;19;–;–;–;–;–;–;–;3;3;3;5
CRS3035RES100mN3285100E4542200;4542250;3285150;28;3;3;3;–;–;4;4;6;–;4;3
CRS3035RES100mN3285100E4542300;4542350;3285150;32;–;–;–;–;3;3;4;9;–;5;6
CRS3035RES100mN3285100E4542400;4542450;3285150;20;–;–;–;–;–;–;–;6;3;3;6
CRS3035RES100mN3285100E4542500;4542550;3285150;26;–;–;3;3;–;3;3;7;5;3;3
CRS3035RES100mN3285100E4542600;4542650;3285150;57;–;7;7;4;3;3;5;17;–;6;4
CRS3035RES100mN3285100E4542700;4542750;3285150;41;–;–;–;3;–;–;6;10;3;6;13
CRS3035RES100mN3285100E4542800;4542850;3285150;24;–;3;–;–;–;–;3;8;4;5;3
CRS3035RES100mN3285100E4542900;4542950;3285150;17;–;3;3;–;–;–;–;–;–;–;3
CRS3035RES100mN3285100E4543000;4543050;3285150;12;–;–;–;–;3;–;–;5;–;–;4
CRS3035RES100mN3285100E4543100;4543150;3285150;32;–;–;3;5;–;–;3;11;3;3;3
CRS3035RES100mN3285100E4543200;4543250;3285150;20;–;–;3;–;–;3;3;8;3;–;–
CRS3035RES100mN3285100E4543300;4543350;3285150;29;–;3;3;3;4;–;3;8;4;–;5
CRS3035RES100mN3285100E4543400;4543450;3285150;28;3;–;–;–;–;–;7;11;5;–;3
CRS3035RES100mN3285100E4543500;4543550;3285150;21;–;–;–;–;3;–;–;4;4;7;6
CRS3035RES100mN3285100E4543600;4543650;3285150;28;–;–;–;–;3;–;3;7;3;6;6
CRS3035RES100mN3285100E4543700;4543750;3285150;38;–;3;4;4;–;–;3;11;–;3;7
CRS3035RES100mN3285100E4543800;4543850;3285150;31;–;3;–;–;–;3;3;9;4;–;7
CRS3035RES100mN3285100E4543900;4543950;3285150;9;–;3;–;–;–;–;3;7;–;–;3
CRS3035RES100mN3285100E4544000;4544050;3285150;38;–;3;–;–;–;4;5;13;–;5;8
CRS3035RES100mN3285100E4544100;4544150;3285150;55;–;3;4;–;3;4;10;17;10;3;3
CRS3035RES100mN3285100E4544200;4544250;3285150;14;–;–;–;3;–;–;5;3;3;3;3
CRS3035RES100mN3285100E4544300;4544350;3285150;22;3;–;–;–;–;–;3;4;–;3;8
CRS3035RES100mN3285100E4544400;4544450;3285150;14;–;–;–;–;–;–;–;3;6;4;–
CRS3035RES100mN3285100E4544500;4544550;3285150;22;–;3;3;4;–;–;3;5;–;3;–
CRS3035RES100mN3285100E4544600;4544650;3285150;20;–;3;3;3;–;–;–;6;–;–;4
CRS3035RES100mN3285100E4549600;4549650;3285150;3;–;–;–;–;–;–;–;–;–;–;–
CRS3035RES100mN3285100E4549700;4549750;3285150;18;–;–;–;3;–;3;3;7;3;3;–
CRS3035RES100mN3285100E4549800;4549850;3285150;11;–;–;–;–;–;–;–;3;–;3;4
CRS3035RES100mN3285100E4549900;4549950;3285150;15;–;–;–;–;–;–;3;–;–;3;–
CRS3035RES100mN3285100E4550100;4550150;3285150;28;–;3;–;4;–;3;6;7;3;–;–
CRS3035RES100mN3285100E4550200;4550250;3285150;3;–;–;–;–;–;–;–;–;–;–;–
CRS3035RES100mN3285100E4556600;4556650;3285150;32;–;3;–;3;–;3;11;6;4;–;–
CRS3035RES100mN3285100E4556700;4556750;3285150;153;9;4;6;4;–;15;42;40;14;10;8
CRS3035RES100mN3285100E4556800;4556850;3285150;42;6;4;6;3;3;3;10;3;–;3;–
CRS3035RES100mN3285100E4557500;4557550;3285150;158;6;5;4;5;4;4;35;33;17;9;36
CRS3035RES100mN3285100E4557600;4557650;3285150;107;4;9;6;6;3;–;22;27;7;5;17
CRS3035RES100mN3285100E4557700;4557750;3285150;126;3;4;3;3;3;3;23;38;9;10;34
CRS3035RES100mN3285200E4542000;4542050;3285250;35;–;–;–;3;–;3;4;5;4;12;5
CRS3035RES100mN3285200E4542100;4542150;3285250;27;–;–;4;–;–;–;–;10;8;3;5
CRS3035RES100mN3285200E4542200;4542250;3285250;44;–;–;3;6;9;3;7;11;5;3;4
CRS3035RES100mN3285200E4542300;4542350;3285250;14;–;–;–;4;–;–;–;8;–;3;–
CRS3035RES100mN3285200E4542400;4542450;3285250;19;–;–;–;4;3;–;7;–;3;3;5
CRS3035RES100mN3285200E4542500;4542550;3285250;31;–;–;–;–;3;–;4;5;7;6;5
CRS3035RES100mN3285200E4542600;4542650;3285250;27;–;–;–;3;–;–;3;3;4;8;8
CRS3035RES100mN3285200E4542700;4542750;3285250;45;–;3;7;3;–;4;4;4;10;9;8
CRS3035RES100mN3285200E4542800;4542850;3285250;39;–;–;3;3;–;–;–;7;5;4;10
CRS3035RES100mN3285200E4542900;4542950;3285250;27;–;–;–;3;3;3;–;6;–;5;7
CRS3035RES100mN3285200E4543000;4543050;3285250;20;–;3;–;3;–;–;–;11;–;3;–
CRS3035RES100mN3285200E4543100;4543150;3285250;7;–;–;–;–;–;–;–;4;–;–;–
CRS3035RES100mN3285200E4543200;4543250;3285250;9;–;–;–;–;–;–;–;6;–;4;–
CRS3035RES100mN3285200E4543300;4543350;3285250;27;3;3;–;–;3;5;5;6;3;–;–
CRS3035RES100mN3285200E4543400;4543450;3285250;22;–;–;–;–;–;–;–;8;5;6;4
CRS3035RES100mN3285200E4543500;4543550;3285250;13;–;–;–;–;–;–;3;3;–;–;3
CRS3035RES100mN3285200E4543600;4543650;3285250;30;–;–;3;–;3;3;4;10;–;3;3
CRS3035RES100mN3285200E4543700;4543750;3285250;21;–;–;–;3;–;3;4;7;3;5;3
CRS3035RES100mN3285200E4543800;4543850;3285250;4;–;–;–;–;–;–;3;3;–;–;–
CRS3035RES100mN3285200E4543900;4543950;3285250;17;–;3;3;3;–;–;–;10;3;–;–
CRS3035RES100mN3285200E4544000;4544050;3285250;58;–;–;–;3;4;4;3;17;3;6;16
CRS3035RES100mN3285200E4544100;4544150;3285250;19;–;–;–;–;–;–;3;5;3;4;6
CRS3035RES100mN3285200E4544200;4544250;3285250;32;3;–;–;–;–;–;3;6;8;–;7
CRS3035RES100mN3285200E4544300;4544350;3285250;20;–;–;–;3;3;–;–;11;3;3;3
CRS3035RES100mN3285200E4544400;4544450;3285250;9;–;–;–;–;–;–;–;–;–;–;–
CRS3035RES100mN3285200E4544500;4544550;3285250;14;3;–;3;3;3;–;–;5;–;–;–
CRS3035RES100mN3285200E4544600;4544650;3285250;53;3;3;4;6;–;–;16;11;5;3;6
CRS3035RES100mN3285200E4544700;4544750;3285250;11;–;–;–;–;–;–;–;3;–;4;7
CRS3035RES100mN3285200E4549600;4549650;3285250;11;–;–;–;–;–;–;–;3;–;4;3
CRS3035RES100mN3285200E4549700;4549750;3285250;17;–;–;–;–;–;–;–;3;4;4;6
CRS3035RES100mN3285200E4549800;4549850;3285250;7;3;–;–;–;–;–;–;7;–;–;–
CRS3035RES100mN3285200E4549900;4549950;3285250;21;–;–;–;–;–;–;3;–;4;3;6
CRS3035RES100mN3285200E4550000;4550050;3285250;3;–;–;–;–;–;–;–;–;–;–;–
CRS3035RES100mN3285200E4550100;4550150;3285250;30;3;–;–;–;–;–;3;8;6;9;–
CRS3035RES100mN3285200E4550200;4550250;3285250;21;–;–;3;–;–;–;3;7;4;4;–
CRS3035RES100mN3285200E4557500;4557550;3285250;33;–;3;–;–;3;4;6;9;–;3;3
CRS3035RES100mN3285200E4557600;4557650;3285250;191;10;3;6;5;6;15;33;40;22;12;43
CRS3035RES100mN3285200E4557700;4557750;3285250;156;8;3;4;3;–;4;35;26;12;15;38
CRS3035RES100mN3285200E4557800;4557850;3285250;13;–;–;–;–;–;–;–;4;3;–;6
CRS3035RES100mN3285300E4542000;4542050;3285350;62;3;–;3;3;–;6;16;21;3;3;6
CRS3035RES100mN3285300E4542100;4542150;3285350;54;3;3;5;3;3;4;3;19;3;7;10
CRS3035RES100mN3285300E4542200;4542250;3285350;44;3;–;4;4;–;3;9;10;5;4;3
CRS3035RES100mN3285300E4542300;4542350;3285350;24;3;–;4;3;–;–;–;8;3;5;–
CRS3035RES100mN3285300E4542400;4542450;3285350;30;–;–;–;–;–;–;7;4;8;3;4
CRS3035RES100mN3285300E4542500;4542550;3285350;28;–;–;3;–;–;3;3;9;3;3;3
CRS3035RES100mN3285300E4542600;4542650;3285350;39;3;–;–;3;–;3;7;10;–;3;10
CRS3035RES100mN3285300E4542700;4542750;3285350;30;–;–;–;4;3;3;–;11;3;–;9
CRS3035RES100mN3285300E4542800;4542850;3285350;39;3;–;–;–;3;–;7;13;6;6;5
CRS3035RES100mN3285300E4542900;4542950;3285350;51;–;–;–;4;–;6;14;19;5;–;4
CRS3035RES100mN3285300E4543000;4543050;3285350;32;3;3;–;–;–;–;8;7;3;4;3
CRS3035RES100mN3285300E4543100;4543150;3285350;7;–;–;–;–;–;–;–;–;–;–;–
CRS3035RES100mN3285300E4543200;4543250;3285350;31;–;3;3;3;–;–;–;7;4;–;9
CRS3035RES100mN3285300E4543300;4543350;3285350;22;–;–;3;3;–;–;–;3;3;3;7
CRS3035RES100mN3285300E4543400;4543450;3285350;25;–;–;–;–;–;3;–;9;7;–;3
CRS3035RES100mN3285300E4543500;4543550;3285350;10;–;–;–;–;–;–;–;–;3;–;5
CRS3035RES100mN3285300E4543600;4543650;3285350;32;–;–;–;–;–;7;9;9;3;–;3
CRS3035RES100mN3285300E4543700;4543750;3285350;18;–;–;3;3;–;–;–;3;–;3;6
CRS3035RES100mN3285300E4543800;4543850;3285350;42;3;–;–;3;–;–;3;11;7;4;8
CRS3035RES100mN3285300E4543900;4543950;3285350;37;–;–;3;3;3;5;3;11;–;3;6
CRS3035RES100mN3285300E4544000;4544050;3285350;21;–;–;3;3;–;–;–;9;4;7;3
CRS3035RES100mN3285300E4544100;4544150;3285350;43;–;–;–;3;3;–;–;10;5;7;7
CRS3035RES100mN3285300E4544200;4544250;3285350;25;3;3;3;6;–;4;4;4;4;3;3
CRS3035RES100mN3285300E4544300;4544350;3285350;14;3;3;–;–;–;–;5;–;–;–;4
CRS3035RES100mN3285300E4544400;4544450;3285350;40;5;4;–;3;–;3;6;8;3;3;6
CRS3035RES100mN3285300E4544500;4544550;3285350;30;–;3;3;3;–;3;4;12;–;3;4
CRS3035RES100mN3285300E4544600;4544650;3285350;28;–;–;–;7;3;–;3;8;–;4;3
CRS3035RES100mN3285300E4544700;4544750;3285350;47;–;3;4;4;–;3;5;12;4;4;–
CRS3035RES100mN3285300E4549700;4549750;3285350;19;–;–;–;–;–;–;–;4;6;3;–
CRS3035RES100mN3285300E4549800;4549850;3285350;13;–;–;–;–;–;–;3;3;3;–;–
CRS3035RES100mN3285300E4549900;4549950;3285350;5;–;–;–;–;–;–;–;–;–;3;–
CRS3035RES100mN3285300E4550000;4550050;3285350;22;3;–;–;3;–;–;5;10;–;–;3
CRS3035RES100mN3285300E4550100;4550150;3285350;34;–;–;–;–;4;–;4;8;6;–;8
CRS3035RES100mN3285300E4550200;4550250;3285350;9;–;–;–;–;–;–;–;4;–;–;3
CRS3035RES100mN3285300E4557200;4557250;3285350;28;3;3;3;5;–;3;3;11;–;–;–
CRS3035RES100mN3285300E4557300;4557350;3285350;197;3;11;10;13;8;15;36;57;18;12;19
CRS3035RES100mN3285300E4557400;4557450;3285350;210;3;7;10;28;7;15;33;65;19;11;13
CRS3035RES100mN3285300E4557600;4557650;3285350;33;–;–;–;–;–;5;4;7;3;3;11
CRS3035RES100mN3285300E4557700;4557750;3285350;53;3;4;–;4;–;10;8;4;3;8;10
CRS3035RES100mN3285400E4542000;4542050;3285450;55;3;–;–;3;3;7;10;12;5;3;6
CRS3035RES100mN3285400E4542100;4542150;3285450;28;–;–;–;–;–;–;–;14;5;4;7
CRS3035RES100mN3285400E4542200;4542250;3285450;24;3;–;4;–;–;3;4;8;3;–;–
CRS3035RES100mN3285400E4542300;4542350;3285450;60;–;–;–;–;–;–;5;7;8;18;18
CRS3035RES100mN3285400E4542400;4542450;3285450;65;3;–;–;–;–;–;6;11;11;12;25
CRS3035RES100mN3285400E4542500;4542550;3285450;43;3;4;3;–;–;3;6;12;–;6;6
CRS3035RES100mN3285400E4542600;4542650;3285450;17;–;–;–;–;–;–;3;3;3;–;6
CRS3035RES100mN3285400E4542700;4542750;3285450;34;3;–;–;4;–;3;–;10;3;5;10
CRS3035RES100mN3285400E4542800;4542850;3285450;30;–;–;3;–;–;–;4;8;3;4;7
CRS3035RES100mN3285400E4542900;4542950;3285450;11;–;–;3;3;–;–;3;8;–;3;3
CRS3035RES100mN3285400E4543000;4543050;3285450;19;–;–;–;–;–;–;–;6;–;5;3
CRS3035RES100mN3285400E4543100;4543150;3285450;34;–;–;–;3;–;–;–;3;6;7;13
CRS3035RES100mN3285400E4543200;4543250;3285450;23;–;–;–;–;–;–;–;4;4;4;10
CRS3035RES100mN3285400E4543300;4543350;3285450;31;–;–;–;–;–;4;3;6;4;–;7
CRS3035RES100mN3285400E4543400;4543450;3285450;34;–;–;–;–;–;–;7;4;6;4;16
CRS3035RES100mN3285400E4543500;4543550;3285450;16;–;–;–;–;–;–;3;4;–;–;5
CRS3035RES100mN3285400E4543600;4543650;3285450;25;3;–;–;–;–;3;5;4;–;–;3
CRS3035RES100mN3285400E4543700;4543750;3285450;3;–;–;–;–;–;–;–;3;–;–;3
CRS3035RES100mN3285400E4543800;4543850;3285450;31;3;3;–;3;–;–;–;11;–;5;3
CRS3035RES100mN3285400E4543900;4543950;3285450;19;–;–;–;–;–;3;–;8;4;–;3
CRS3035RES100mN3285400E4544000;4544050;3285450;44;–;4;–;4;5;4;5;17;3;–;5
CRS3035RES100mN3285400E4544100;4544150;3285450;18;–;–;3;–;–;–;–;7;–;4;4
CRS3035RES100mN3285400E4544200;4544250;3285450;46;–;–;4;10;–;3;3;16;4;9;3
CRS3035RES100mN3285400E4544300;4544350;3285450;18;4;–;–;–;–;3;3;3;3;–;5
CRS3035RES100mN3285400E4544400;4544450;3285450;45;–;–;–;7;3;4;4;18;4;3;4
CRS3035RES100mN3285400E4544500;4544550;3285450;24;3;–;3;–;–;–;8;4;3;–;5
CRS3035RES100mN3285400E4544600;4544650;3285450;34;–;–;3;–;–;–;–;11;6;9;3
CRS3035RES100mN3285400E4544700;4544750;3285450;31;3;–;–;–;–;3;3;8;7;3;7
CRS3035RES100mN3285400E4549600;4549650;3285450;6;–;–;–;–;–;–;–;3;–;–;8
CRS3035RES100mN3285400E4549700;4549750;3285450;19;–;–;3;–;–;–;3;3;3;–;4
CRS3035RES100mN3285400E4549800;4549850;3285450;7;–;–;–;–;–;–;–;–;3;–;–
CRS3035RES100mN3285400E4550000;4550050;3285450;20;–;–;–;–;3;4;–;9;3;3;–
CRS3035RES100mN3285400E4550100;4550150;3285450;19;–;–;–;–;–;–;3;8;3;–;–
CRS3035RES100mN3285400E4550200;4550250;3285450;25;–;–;–;3;3;–;–;7;–;5;–
CRS3035RES100mN3285400E4550300;4550350;3285450;15;–;–;–;3;–;3;–;6;–;–;–
CRS3035RES100mN3285400E4557200;4557250;3285450;23;–;–;–;3;3;–;–;9;4;–;3
CRS3035RES100mN3285400E4557300;4557350;3285450;291;15;13;9;25;12;14;56;73;18;31;26
CRS3035RES100mN3285400E4557400;4557450;3285450;283;15;8;6;15;9;15;57;71;41;21;21
CRS3035RES100mN3285400E4557700;4557750;3285450;148;5;–;4;7;3;15;23;31;8;18;35
CRS3035RES100mN3285400E4557800;4557850;3285450;158;6;8;4;4;–;11;25;37;18;18;29
CRS3035RES100mN3285400E4557900;4557950;3285450;14;–;–;–;5;–;–;3;3;–;–;8
CRS3035RES100mN3285500E4542000;4542050;3285550;59;–;–;–;–;3;–;10;18;6;6;16
CRS3035RES100mN3285500E4542100;4542150;3285550;27;–;–;–;3;–;–;–;6;9;6;7
CRS3035RES100mN3285500E4542200;4542250;3285550;19;–;3;3;–;–;3;–;8;–;–;3
CRS3035RES100mN3285500E4542300;4542350;3285550;23;–;–;–;–;–;4;–;8;4;–;3
CRS3035RES100mN3285500E4542400;4542450;3285550;25;3;–;3;4;–;–;–;5;4;4;4
CRS3035RES100mN3285500E4542500;4542550;3285550;37;–;3;3;3;3;–;7;8;3;4;3
CRS3035RES100mN3285500E4542600;4542650;3285550;30;–;–;3;3;5;–;4;11;9;–;3
CRS3035RES100mN3285500E4542700;4542750;3285550;19;–;–;–;–;–;3;–;9;–;–;–
CRS3035RES100mN3285500E4542800;4542850;3285550;34;3;–;3;5;3;–;4;12;3;–;3
CRS3035RES100mN3285500E4542900;4542950;3285550;29;–;–;–;5;–;3;–;6;4;–;8
CRS3035RES100mN3285500E4543000;4543050;3285550;11;–;–;–;–;–;–;3;3;–;3;–
CRS3035RES100mN3285500E4543100;4543150;3285550;35;–;–;–;–;–;3;6;10;–;4;9
CRS3035RES100mN3285500E4543200;4543250;3285550;17;–;–;–;–;–;–;–;3;3;4;8
CRS3035RES100mN3285500E4543300;4543350;3285550;40;3;4;–;4;3;3;7;10;3;3;5
CRS3035RES100mN3285500E4543400;4543450;3285550;26;–;–;3;–;–;–;5;4;3;3;6
CRS3035RES100mN3285500E4543500;4543550;3285550;3;–;–;–;–;–;–;–;–;–;–;–
CRS3035RES100mN3285500E4543600;4543650;3285550;28;–;3;–;–;–;–;3;4;7;3;7
CRS3035RES100mN3285500E4543800;4543850;3285550;31;3;–;–;–;–;7;3;5;3;5;7
