GITTER_ID_100m;x_mp_100m;y_mp_100m;Insgesamt_Familie;Ehep_ohneKind;Ehep_mind_1Kind_unter18;Ehep_Kinder_ab18;EingetrLP_ohneKind;EingetrLP_mind_1Kind_unter18;EingetrLP_Kinder_ab18;NichtehelLG_ohneKind;NichtehelLG_mind_1Kind_unter18;NichtehelLG_Kinder_ab18;Vater_mind_1Kind_unter18;Vater_Kinder_ab18;Mutter_mind_1Kind_unter18;Mutter_Kinder_ab18
CRS3035RES100mN3275700E4554500;4554550;3275750;24;9;–;–;–;–;–;4;3;–;3;–;3;3
CRS3035RES100mN3275700E4554700;4554750;3275750;124;38;20;–;–;–;–;8;9;3;–;3;26;9
CRS3035RES100mN3275700E4554800;4554850;3275750;23;11;–;–;–;–;–;–;–;–;–;–;3;–
CRS3035RES100mN3275700E4555000;4555050;3275750;37;27;3;–;–;–;–;3;–;–;–;–;3;–
CRS3035RES100mN3275700E4555100;4555150;3275750;9;–;–;–;–;–;–;–;–;–;–;–;–;–
CRS3035RES100mN3275700E4557300;4557350;3275750;20;6;–;–;–;–;–;5;–;–;–;–;8;–
CRS3035RES100mN3275700E4557500;4557550;3275750;79;36;18;3;–;–;–;7;12;–;–;–;5;–
CRS3035RES100mN3275700E4557600;4557650;3275750;9;8;–;–;–;–;–;–;–;–;–;–;–;–
CRS3035RES100mN3275700E4557700;4557750;3275750;40;6;7;3;–;–;–;3;–;3;–;–;12;4
CRS3035RES100mN3275700E4557800;4557850;3275750;24;4;5;–;–;–;–;9;3;–;3;–;4;–
CRS3035RES100mN3275700E4557900;4557950;3275750;57;5;22;–;3;–;–;11;8;–;–;–;10;–
CRS3035RES100mN3275700E4558000;4558050;3275750;14;8;–;–;–;–;–;4;3;–;–;–;–;–
CRS3035RES100mN3275700E4558100;4558150;3275750;11;6;–;–;–;–;–;–;–;–;–;–;–;–
CRS3035RES100mN3275700E4558200;4558250;3275750;38;6;13;3;–;–;–;9;5;–;–;–;–;–
CRS3035RES100mN3275700E4558300;4558350;3275750;8;5;–;–;3;–;–;3;–;–;–;–;–;–
CRS3035RES100mN3275700E4558400;4558450;3275750;10;6;–;–;–;–;–;–;3;–;–;–;–;–
CRS3035RES100mN3275700E4558500;4558550;3275750;10;6;–;–;–;–;–;–;–;–;–;–;–;–
CRS3035RES100mN3275700E4558600;4558650;3275750;8;3;4;–;–;–;–;–;–;–;–;–;–;–
CRS3035RES100mN3275700E4558700;4558750;3275750;28;3;11;3;–;–;–;3;3;–;–;–;5;–
CRS3035RES100mN3275700E4558800;4558850;3275750;34;4;11;3;–;–;–;4;4;–;–;–;8;3
CRS3035RES100mN3275700E4558900;4558950;3275750;40;9;11;–;–;–;–;8;9;–;–;3;3;–
CRS3035RES100mN3275700E4559000;4559050;3275750;14;3;3;–;–;–;–;–;–;–;–;–;–;–
CRS3035RES100mN3275700E4559200;4559250;3275750;3;–;–;–;–;–;–;–;–;–;–;–;–;–
CRS3035RES100mN3275700E4559300;4559350;3275750;3;–;–;–;–;–;–;–;–;–;–;–;–;–
CRS3035RES100mN3275700E4559400;4559450;3275750;7;4;3;–;–;–;–;–;–;–;–;–;–;–
CRS3035RES100mN3275700E4559600;4559650;3275750;7;4;3;–;–;–;–;4;–;–;–;–;–;–
CRS3035RES100mN3275700E4559700;4559750;3275750;19;5;3;–;–;–;–;3;3;–;–;–;–;–
CRS3035RES100mN3275700E4559800;4559850;3275750;4;4;–;–;–;–;–;–;–;–;–;–;–;–
CRS3035RES100mN3275700E4561100;4561150;3275750;31;19;5;–;–;–;–;3;–;–;–;–;3;3
CRS3035RES100mN3275700E4561200;4561250;3275750;43;23;4;–;–;–;–;9;–;–;–;–;6;–
CRS3035RES100mN3275700E4561300;4561350;3275750;19;9;–;–;–;–;–;–;–;–;–;–;3;–
CRS3035RES100mN3275700E4561400;4561450;3275750;12;4;–;–;–;–;–;–;–;–;–;–;–;–
CRS3035RES100mN3275700E4561500;4561550;3275750;9;5;3;–;–;–;–;3;–;–;–;–;–;–
CRS3035RES100mN3275700E4561600;4561650;3275750;11;13;3;–;–;–;–;–;–;–;–;–;–;–
CRS3035RES100mN3275700E4561700;4561750;3275750;14;5;3;3;–;–;–;–;–;–;–;–;3;–
CRS3035RES100mN3275700E4561800;4561850;3275750;6;7;–;–;–;–;–;–;–;–;–;–;–;–
CRS3035RES100mN3275700E4561900;4561950;3275750;7;–;–;–;–;–;–;–;–;–;–;–;–;–
CRS3035RES100mN3275700E4562100;4562150;3275750;38;23;3;3;–;–;–;3;4;–;–;–;3;–
CRS3035RES100mN3275700E4562200;4562250;3275750;31;21;3;–;–;–;–;–;–;–;–;–;5;3
CRS3035RES100mN3275700E4562300;4562350;3275750;79;46;3;3;–;–;–;3;5;–;–;–;6;5
CRS3035RES100mN3275700E4562500;4562550;3275750;5;5;–;–;–;–;–;–;–;–;–;–;–;–
CRS3035RES100mN3275700E4562600;4562650;3275750;4;–;–;–;–;–;–;–;–;–;–;–;–;–
CRS3035RES100mN3275700E4562700;4562750;3275750;70;35;10;3;3;–;–;4;5;–;–;–;14;4
CRS3035RES100mN3275700E4562900;4562950;3275750;37;8;3;–;–;–;–;–;6;–;–;–;7;–
CRS3035RES100mN3275700E4564200;4564250;3275750;26;8;–;–;–;–;–;4;4;–;–;3;6;3
CRS3035RES100mN3275700E4564300;4564350;3275750;19;4;–;–;–;–;–;6;–;–;–;–;12;–
CRS3035RES100mN3275700E4564400;4564450;3275750;23;11;4;3;–;–;–;–;–;–;–;–;6;–
CRS3035RES100mN3275700E4564500;4564550;3275750;34;9;4;–;–;–;–;–;7;–;–;–;9;–
CRS3035RES100mN3275700E4564600;4564650;3275750;44;16;9;–;–;–;–;4;7;–;–;–;5;3
CRS3035RES100mN3275700E4564700;4564750;3275750;25;15;–;–;–;–;–;–;5;–;3;–;3;3
CRS3035RES100mN3275700E4564900;4564950;3275750;27;9;3;–;–;–;–;4;4;–;–;–;11;–
CRS3035RES100mN3275700E4565000;4565050;3275750;59;22;5;3;–;–;–;3;6;–;–;3;11;6
CRS3035RES100mN3275700E4565100;4565150;3275750;53;24;5;3;–;–;–;–;5;–;–;–;13;3
CRS3035RES100mN3275700E4565200;4565250;3275750;65;17;11;3;–;–;–;5;8;–;–;–;16;4
CRS3035RES100mN3275700E4565300;4565350;3275750;14;3;–;–;–;–;–;7;3;–;–;–;–;–
CRS3035RES100mN3275700E4566000;4566050;3275750;41;23;8;–;–;–;–;3;3;3;–;–;3;–
CRS3035RES100mN3275700E4566100;4566150;3275750;15;6;5;–;–;–;–;–;3;–;–;–;3;–
CRS3035RES100mN3275700E4566300;4566350;3275750;37;22;3;3;–;–;–;–;–;–;–;–;5;3
CRS3035RES100mN3275700E4566400;4566450;3275750;40;25;5;3;–;–;–;3;3;–;–;–;–;3
CRS3035RES100mN3275700E4566500;4566550;3275750;24;7;5;–;–;–;–;6;–;–;–;–;–;–
CRS3035RES100mN3275700E4566600;4566650;3275750;60;25;9;10;–;–;–;4;5;–;3;–;6;3
CRS3035RES100mN3275700E4566700;4566750;3275750;91;24;12;–;–;–;–;12;4;–;3;3;25;3
CRS3035RES100mN3275700E4566800;4566850;3275750;82;13;31;–;–;–;–;5;11;–;3;–;19;5
CRS3035RES100mN3275800E4533200;4533250;3275850;7;5;–;–;–;–;–;3;3;–;–;–;–;–
CRS3035RES100mN3275800E4533300;4533350;3275850;15;8;–;–;–;–;–;5;–;–;–;–;–;–
CRS3035RES100mN3275800E4533400;4533450;3275850;20;–;4;–;–;–;–;3;5;–;–;–;3;–
CRS3035RES100mN3275800E4533500;4533550;3275850;11;5;–;3;–;–;–;–;–;–;–;–;–;–
CRS3035RES100mN3275800E4533600;4533650;3275850;23;6;7;–;–;–;–;3;–;3;3;–;4;–
CRS3035RES100mN3275800E4533700;4533750;3275850;8;–;–;–;–;–;–;–;–;–;–;–;–;–
CRS3035RES100mN3275800E4533800;4533850;3275850;4;–;3;3;–;–;–;–;–;–;–;–;–;–
CRS3035RES100mN3275800E4533900;4533950;3275850;7;3;3;4;–;–;–;–;–;–;–;–;–;–
CRS3035RES100mN3275800E4534000;4534050;3275850;11;8;–;–;–;–;–;–;–;–;–;–;–;–
CRS3035RES100mN3275800E4534100;4534150;3275850;5;–;–;–;–;–;–;–;–;–;3;–;–;–
CRS3035RES100mN3275800E4534300;4534350;3275850;3;–;–;–;–;–;–;–;–;–;–;–;–;–
CRS3035RES100mN3275800E4534400;4534450;3275850;7;–;–;–;–;–;–;–;–;–;–;–;–;–
CRS3035RES100mN3275800E4534500;4534550;3275850;5;–;–;–;–;–;–;–;–;–;–;–;–;–
CRS3035RES100mN3275800E4534600;4534650;3275850;19;4;5;6;–;–;–;–;–;–;–;–;–;–
CRS3035RES100mN3275800E4534700;4534750;3275850;8;9;–;–;–;–;–;–;3;–;–;–;–;–
CRS3035RES100mN3275800E4534800;4534850;3275850;56;11;16;7;–;–;–;–;4;–;–;–;13;–
CRS3035RES100mN3275800E4534900;4534950;3275850;16;10;3;3;–;–;–;3;–;–;–;–;–;–
CRS3035RES100mN3275800E4535000;4535050;3275850;73;18;21;11;–;–;–;–;9;3;–;–;9;5
CRS3035RES100mN3275800E4535100;4535150;3275850;54;15;10;3;–;–;–;–;3;–;–;–;8;8
CRS3035RES100mN3275800E4535200;4535250;3275850;27;18;3;4;–;–;–;–;–;–;–;3;5;–
CRS3035RES100mN3275800E4535300;4535350;3275850;13;5;–;–;–;–;–;3;3;–;–;–;–;3
CRS3035RES100mN3275800E4535400;4535450;3275850;33;11;12;4;–;–;–;–;–;–;–;3;–;3
CRS3035RES100mN3275800E4535500;4535550;3275850;31;11;9;3;–;–;–;4;–;–;3;–;3;–
CRS3035RES100mN3275800E4535600;4535650;3275850;25;7;10;3;–;–;–;–;–;–;3;–;4;–
CRS3035RES100mN3275800E4535700;4535750;3275850;60;15;18;5;–;–;–;4;3;–;–;3;7;7
CRS3035RES100mN3275800E4535800;4535850;3275850;41;15;10;3;–;–;–;6;3;–;3;–;8;–
CRS3035RES100mN3275800E4535900;4535950;3275850;21;10;3;3;–;–;–;–;–;–;–;3;3;–
CRS3035RES100mN3275800E4536000;4536050;3275850;4;–;–;–;–;–;–;–;–;–;–;–;–;–
CRS3035RES100mN3275800E4536100;4536150;3275850;4;3;–;–;–;–;–;–;–;–;–;–;–;–
CRS3035RES100mN3275800E4536200;4536250;3275850;23;3;3;3;–;–;–;3;4;–;3;3;6;–
CRS3035RES100mN3275800E4536300;4536350;3275850;16;6;–;–;–;–;–;–;–;–;3;–;4;4
CRS3035RES100mN3275800E4536400;4536450;3275850;24;3;6;6;–;–;–;–;3;–;–;–;4;–
CRS3035RES100mN3275800E4536500;4536550;3275850;12;3;3;–;–;–;–;–;–;–;–;–;5;–
CRS3035RES100mN3275800E4536600;4536650;3275850;56;21;8;7;–;–;–;3;4;–;–;–;9;4
CRS3035RES100mN3275800E4536700;4536750;3275850;76;5;21;9;–;–;–;–;5;–;9;–;18;10
CRS3035RES100mN3275800E4536800;4536850;3275850;49;15;11;4;–;–;–;8;4;–;–;3;5;4
CRS3035RES100mN3275800E4536900;4536950;3275850;13;4;–;–;–;–;–;3;–;–;–;–;6;3
CRS3035RES100mN3275800E4537000;4537050;3275850;52;16;15;3;–;–;–;4;4;–;3;–;12;4
CRS3035RES100mN3275800E4537100;4537150;3275850;26;7;4;–;–;–;–;3;–;–;–;3;9;3
CRS3035RES100mN3275800E4537200;4537250;3275850;36;8;4;–;–;–;–;4;3;–;–;–;11;6
CRS3035RES100mN3275800E4537300;4537350;3275850;22;12;4;–;–;–;–;6;3;–;–;–;3;–
CRS3035RES100mN3275800E4537600;4537650;3275850;23;5;7;–;–;–;–;4;–;–;–;–;4;–
CRS3035RES100mN3275800E4537700;4537750;3275850;18;3;6;–;–;–;–;–;3;–;–;3;3;3
CRS3035RES100mN3275800E4537800;4537850;3275850;18;–;8;–;–;–;–;3;3;–;3;–;3;3
CRS3035RES100mN3275800E4537900;4537950;3275850;35;8;4;3;–;–;–;4;3;–;–;–;6;–
CRS3035RES100mN3275800E4538000;4538050;3275850;56;6;21;3;–;–;–;8;7;–;3;–;8;3
CRS3035RES100mN3275800E4538100;4538150;3275850;52;10;22;6;–;–;–;–;–;–;3;3;6;3
CRS3035RES100mN3275800E4538200;4538250;3275850;15;3;3;–;–;–;–;3;–;–;3;–;4;–
CRS3035RES100mN3275800E4538300;4538350;3275850;6;3;–;–;–;–;–;–;–;–;–;–;3;–
CRS3035RES100mN3275800E4538400;4538450;3275850;22;4;6;–;–;–;–;3;4;–;–;–;4;3
CRS3035RES100mN3275800E4538500;4538550;3275850;93;5;17;7;–;–;–;4;10;–;14;3;38;–
CRS3035RES100mN3275800E4538600;4538650;3275850;57;5;15;6;–;–;–;8;5;3;7;–;14;3
CRS3035RES100mN3275800E4538700;4538750;3275850;22;4;7;3;–;–;–;3;3;–;–;–;–;–
CRS3035RES100mN3275800E4538800;4538850;3275850;18;7;6;–;–;–;–;–;–;–;–;–;3;6
CRS3035RES100mN3275800E4539100;4539150;3275850;6;5;3;–;–;–;–;–;–;–;–;–;–;–
CRS3035RES100mN3275800E4539200;4539250;3275850;3;–;–;–;–;–;–;–;–;–;–;–;–;–
CRS3035RES100mN3275800E4540000;4540050;3275850;10;9;4;–;–;–;–;–;–;–;–;–;3;–
CRS3035RES100mN3275800E4540100;4540150;3275850;17;9;7;3;–;–;–;–;–;–;–;–;–;–
CRS3035RES100mN3275800E4540200;4540250;3275850;24;4;10;3;3;–;–;–;3;–;–;–;3;–
CRS3035RES100mN3275800E4540300;4540350;3275850;11;5;4;3;–;–;–;3;–;–;–;–;–;–
CRS3035RES100mN3275800E4540400;4540450;3275850;8;–;3;–;–;–;–;3;–;–;–;–;7;–
CRS3035RES100mN3275800E4542000;4542050;3275850;9;3;–;–;–;–;–;4;–;–;–;–;–;–
CRS3035RES100mN3275800E4542100;4542150;3275850;46;8;20;4;–;–;–;–;–;–;–;–;9;3
CRS3035RES100mN3275800E4542200;4542250;3275850;25;3;5;–;–;–;–;3;3;3;–;3;8;–
CRS3035RES100mN3275800E4542400;4542450;3275850;4;–;–;–;–;–;–;–;–;–;–;–;–;–
CRS3035RES100mN3275800E4542600;4542650;3275850;4;3;3;–;–;–;–;–;–;–;–;–;–;–
CRS3035RES100mN3275800E4547800;4547850;3275850;5;–;–;–;–;–;–;–;–;–;–;–;–;–
CRS3035RES100mN3275800E4547900;4547950;3275850;20;4;5;–;–;–;–;–;3;–;–;–;–;–
CRS3035RES100mN3275800E4548000;4548050;3275850;19;5;6;3;–;–;–;3;–;–;–;–;–;–
CRS3035RES100mN3275800E4548100;4548150;3275850;32;17;8;–;–;–;–;–;6;–;–;–;–;3
CRS3035RES100mN3275800E4548200;4548250;3275850;3;–;–;–;–;–;–;–;–;–;–;–;–;–
CRS3035RES100mN3275800E4548600;4548650;3275850;34;15;11;–;–;–;–;3;3;–;–;–;–;–
CRS3035RES100mN3275800E4548700;4548750;3275850;64;14;15;4;–;–;–;13;4;3;–;–;10;–
CRS3035RES100mN3275800E4548800;4548850;3275850;38;5;12;3;–;–;–;3;–;–;5;–;4;4
CRS3035RES100mN3275800E4548900;4548950;3275850;7;–;–;–;–;–;–;–;–;–;6;–;–;–
CRS3035RES100mN3275800E4549000;4549050;3275850;11;–;–;–;–;–;–;8;–;–;–;–;3;–
CRS3035RES100mN3275800E4549400;4549450;3275850;3;–;–;–;–;–;–;–;–;–;–;–;–;–
CRS3035RES100mN3275800E4549600;4549650;3275850;34;4;4;4;–;–;–;9;4;3;–;–;10;3
CRS3035RES100mN3275800E4549700;4549750;3275850;32;4;7;–;–;–;–;6;6;–;3;3;3;–
CRS3035RES100mN3275800E4549800;4549850;3275850;64;6;33;8;–;–;–;3;9;–;3;3;4;–
CRS3035RES100mN3275800E4549900;4549950;3275850;38;–;7;–;–;–;–;9;4;–;3;3;8;3
CRS3035RES100mN3275800E4550000;4550050;3275850;37;7;4;3;–;–;–;3;8;–;4;–;3;–
CRS3035RES100mN3275800E4551000;4551050;3275850;52;5;22;7;–;–;–;3;–;–;–;3;3;5
CRS3035RES100mN3275800E4551100;4551150;3275850;96;22;43;10;–;–;–;–;7;–;–;–;8;9
CRS3035RES100mN3275800E4551200;4551250;3275850;17;3;3;3;–;–;–;4;–;–;–;3;4;–
CRS3035RES100mN3275800E4551300;4551350;3275850;37;17;4;3;–;–;–;3;–;–;–;3;–;–
CRS3035RES100mN3275800E4551400;4551450;3275850;82;32;27;4;–;–;–;7;–;–;–;–;6;4
CRS3035RES100mN3275800E4551500;4551550;3275850;46;15;12;4;–;–;–;–;4;–;–;3;4;5
CRS3035RES100mN3275800E4552400;4552450;3275850;34;11;10;–;–;–;–;9;–;–;–;–;3;–
CRS3035RES100mN3275800E4552500;4552550;3275850;55;10;8;–;–;3;–;10;7;–;–;–;13;4
CRS3035RES100mN3275800E4552600;4552650;3275850;14;–;3;–;–;–;–;3;7;–;–;–;3;–
CRS3035RES100mN3275800E4552700;4552750;3275850;62;14;22;–;–;–;–;12;10;–;–;–;6;–
CRS3035RES100mN3275800E4552800;4552850;3275850;15;–;–;–;–;–;–;–;–;–;–;–;–;–
CRS3035RES100mN3275800E4552900;4552950;3275850;49;13;9;3;–;–;–;12;–;–;–;3;6;3
CRS3035RES100mN3275800E4553000;4553050;3275850;76;15;15;4;–;–;–;13;6;–;3;3;17;6
CRS3035RES100mN3275800E4553100;4553150;3275850;36;–;10;–;–;–;–;6;7;–;3;3;5;3
CRS3035RES100mN3275800E4553200;4553250;3275850;49;3;12;–;–;–;–;7;9;–;–;–;16;–
CRS3035RES100mN3275800E4553300;4553350;3275850;18;3;4;–;3;–;–;4;–;–;3;–;3;–
CRS3035RES100mN3275800E4553900;4553950;3275850;3;3;–;–;–;–;–;–;–;–;–;–;–;–
CRS3035RES100mN3275800E4554000;4554050;3275850;31;6;5;–;–;–;–;5;3;–;–;–;8;3
CRS3035RES100mN3275800E4554100;4554150;3275850;30;8;3;–;–;–;–;4;–;–;–;–;8;4
CRS3035RES100mN3275800E4554200;4554250;3275850;61;14;17;–;–;–;–;13;3;3;–;–;6;4
CRS3035RES100mN3275800E4554300;4554350;3275850;79;24;15;7;–;–;–;3;7;3;–;4;9;7
CRS3035RES100mN3275800E4554400;4554450;3275850;15;3;3;–;–;–;–;8;–;–;–;–;–;–
CRS3035RES100mN3275800E4554500;4554550;3275850;47;20;3;3;–;–;–;3;4;–;–;–;9;3
CRS3035RES100mN3275800E4554600;4554650;3275850;15;9;–;–;–;–;–;–;–;–;–;–;6;–
CRS3035RES100mN3275800E4554700;4554750;3275850;15;–;–;–;–;–;–;–;–;–;–;–;–;–
CRS3035RES100mN3275800E4554800;4554850;3275850;79;46;7;3;–;–;–;6;6;–;–;–;9;4
CRS3035RES100mN3275800E4554900;4554950;3275850;57;35;6;–;–;–;–;4;5;–;–;–;4;3
CRS3035RES100mN3275800E4555000;4555050;3275850;11;–;–;–;–;–;–;–;–;–;–;–;–;–
CRS3035RES100mN3275800E4555300;4555350;3275850;21;8;3;–;3;–;–;–;–;–;–;3;5;–
CRS3035RES100mN3275800E4557500;4557550;3275850;49;21;4;–;–;–;–;9;6;–;–;3;6;–
CRS3035RES100mN3275800E4557600;4557650;3275850;16;10;–;–;–;–;–;–;–;–;–;–;5;3
CRS3035RES100mN3275800E4557700;4557750;3275850;57;24;8;–;–;–;–;5;3;–;–;–;13;3
CRS3035RES100mN3275800E4557800;4557850;3275850;31;15;–;–;–;–;–;–;5;–;–;3;9;4
CRS3035RES100mN3275800E4557900;4557950;3275850;53;13;4;–;–;–;–;5;6;–;3;3;18;–
CRS3035RES100mN3275800E4558000;4558050;3275850;49;23;9;–;–;–;–;6;7;–;–;–;9;4
CRS3035RES100mN3275800E4558200;4558250;3275850;38;8;3;–;–;–;–;5;6;–;3;–;9;–
CRS3035RES100mN3275800E4558300;4558350;3275850;9;5;–;–;–;–;–;–;–;–;–;–;–;–
CRS3035RES100mN3275800E4558400;4558450;3275850;13;8;4;–;–;–;–;–;–;–;–;–;–;–
CRS3035RES100mN3275800E4558500;4558550;3275850;9;–;–;3;–;–;–;3;–;–;–;–;3;–
CRS3035RES100mN3275800E4558600;4558650;3275850;10;6;3;–;–;–;–;–;–;–;–;–;–;–
CRS3035RES100mN3275800E4558700;4558750;3275850;27;11;9;3;–;–;–;3;3;–;–;–;–;–
CRS3035RES100mN3275800E4558800;4558850;3275850;26;3;14;–;–;–;–;3;4;–;3;–;–;–
CRS3035RES100mN3275800E4559100;4559150;3275850;6;–;–;–;–;–;–;–;–;–;–;–;–;–
CRS3035RES100mN3275800E4559200;4559250;3275850;11;3;3;–;–;–;–;3;3;–;–;–;–;3
CRS3035RES100mN3275800E4559400;4559450;3275850;4;–;–;–;–;–;–;–;–;–;–;–;–;–
CRS3035RES100mN3275800E4559600;4559650;3275850;4;–;–;–;–;–;–;–;–;–;–;–;–;–
CRS3035RES100mN3275800E4559700;4559750;3275850;4;–;–;–;–;–;–;–;–;–;–;–;–;–
CRS3035RES100mN3275800E4561300;4561350;3275850;35;23;3;–;–;–;–;5;–;–;–;–;3;–
CRS3035RES100mN3275800E4561400;4561450;3275850;9;–;–;–;–;–;–;–;–;–;–;–;–;–
CRS3035RES100mN3275800E4561500;4561550;3275850;11;5;3;3;–;–;–;–;–;–;–;3;–;–
CRS3035RES100mN3275800E4561600;4561650;3275850;9;4;–;–;–;–;–;–;–;–;–;–;–;–
CRS3035RES100mN3275800E4561700;4561750;3275850;12;9;–;3;–;–;–;–;–;–;–;–;3;–
CRS3035RES100mN3275800E4561800;4561850;3275850;10;–;–;–;–;–;–;–;–;–;–;–;–;–
CRS3035RES100mN3275800E4561900;4561950;3275850;12;6;–;–;–;–;–;–;3;–;–;–;–;–
CRS3035RES100mN3275800E4562000;4562050;3275850;12;7;–;3;–;–;–;–;–;–;–;–;–;–
CRS3035RES100mN3275800E4562100;4562150;3275850;38;18;3;–;–;–;–;3;3;–;–;–;6;–
CRS3035RES100mN3275800E4562200;4562250;3275850;53;17;3;4;–;–;–;3;3;–;9;–;15;3
CRS3035RES100mN3275800E4562300;4562350;3275850;93;48;11;8;–;–;–;3;7;–;3;–;14;8
CRS3035RES100mN3275800E4562400;4562450;3275850;35;23;3;6;–;–;–;–;–;–;–;–;3;3
CRS3035RES100mN3275800E4562500;4562550;3275850;4;3;–;–;–;–;–;–;–;–;3;–;–;–
CRS3035RES100mN3275800E4562600;4562650;3275850;11;4;3;–;–;–;–;–;3;–;3;–;3;–
CRS3035RES100mN3275800E4562700;4562750;3275850;66;30;10;4;–;–;–;3;5;–;–;–;12;–
CRS3035RES100mN3275800E4562800;4562850;3275850;67;38;6;–;–;–;–;5;9;–;–;–;6;–
CRS3035RES100mN3275800E4562900;4562950;3275850;35;15;8;–;–;–;–;3;–;–;–;–;10;–
CRS3035RES100mN3275800E4564200;4564250;3275850;72;21;13;3;–;–;–;3;10;–;3;–;13;5
CRS3035RES100mN3275800E4564300;4564350;3275850;29;4;4;–;–;–;–;–;3;3;–;–;8;–
CRS3035RES100mN3275800E4564500;4564550;3275850;9;3;3;–;–;–;–;–;3;–;–;–;3;3
CRS3035RES100mN3275800E4564600;4564650;3275850;4;–;–;–;–;–;–;–;–;–;–;–;–;–
CRS3035RES100mN3275800E4565000;4565050;3275850;24;10;–;–;–;–;–;–;3;–;–;–;3;–
CRS3035RES100mN3275800E4565100;4565150;3275850;51;15;8;3;–;–;–;3;4;–;–;–;7;6
CRS3035RES100mN3275800E4565200;4565250;3275850;42;15;7;–;–;–;–;3;5;–;–;–;5;4
CRS3035RES100mN3275800E4565300;4565350;3275850;20;4;4;–;–;–;–;–;3;–;–;3;3;3
CRS3035RES100mN3275800E4565500;4565550;3275850;3;3;–;–;–;–;–;–;–;–;–;–;–;–
CRS3035RES100mN3275800E4565600;4565650;3275850;30;14;3;–;–;–;–;–;3;–;3;3;3;3
CRS3035RES100mN3275800E4566300;4566350;3275850;32;15;3;–;–;–;–;–;–;–;–;–;4;5
CRS3035RES100mN3275800E4566400;4566450;3275850;72;17;19;3;–;–;–;15;9;–;–;–;7;4
CRS3035RES100mN3275800E4566500;4566550;3275850;46;–;12;–;–;–;–;3;3;–;4;–;16;6
CRS3035RES100mN3275800E4566600;4566650;3275850;31;15;3;3;–;–;–;3;4;–;3;–;3;4
CRS3035RES100mN3275800E4566700;4566750;3275850;66;12;10;5;–;–;–;4;8;3;–;–;18;3
CRS3035RES100mN3275800E4566800;4566850;3275850;39;4;13;–;–;–;–;5;10;–;–;–;5;–
CRS3035RES100mN3275900E4533200;4533250;3275950;15;4;–;–;–;–;–;3;–;–;–;–;–;–
