GITTER_ID_100m;x_mp_100m;y_mp_100m;durchschnFlaechejeBew;werterlaeuternde_Zeichen
CRS3035RES100mN3264800E4559000;4559050;3264850;4677;NA
CRS3035RES100mN3264800E4559100;4559150;3264850;4362;NA
CRS3035RES100mN3264800E4559200;4559250;3264850;3998;NA
CRS3035RES100mN3264800E4559300;4559350;3264850;3942;NA
CRS3035RES100mN3264800E4561200;4561250;3264850;4725;NA
CRS3035RES100mN3264800E4561300;4561350;3264850;4523;NA
CRS3035RES100mN3264800E4561400;4561450;3264850;4978;NA
CRS3035RES100mN3264800E4561500;4561550;3264850;5402;NA
CRS3035RES100mN3264800E4561600;4561650;3264850;5025;NA
CRS3035RES100mN3264800E4561700;4561750;3264850;4979;NA
CRS3035RES100mN3264800E4561800;4561850;3264850;5426;NA
CRS3035RES100mN3264800E4561900;4561950;3264850;5567;NA
CRS3035RES100mN3264800E4562000;4562050;3264850;4662;NA
CRS3035RES100mN3264800E4562100;4562150;3264850;4638;NA
CRS3035RES100mN3264800E4562200;4562250;3264850;4247;NA
CRS3035RES100mN3264800E4562300;4562350;3264850;4584;NA
CRS3035RES100mN3264800E4562400;4562450;3264850;5376;NA
CRS3035RES100mN3264800E4562500;4562550;3264850;5006;NA
CRS3035RES100mN3264800E4562600;4562650;3264850;4462;NA
CRS3035RES100mN3264800E4563100;4563150;3264850;4656;NA
CRS3035RES100mN3264800E4563200;4563250;3264850;4111;NA
CRS3035RES100mN3264800E4563300;4563350;3264850;3491;NA
CRS3035RES100mN3264800E4563400;4563450;3264850;4464;NA
CRS3035RES100mN3264800E4563500;4563550;3264850;3842;NA
CRS3035RES100mN3264800E4563700;4563750;3264850;5204;NA
CRS3035RES100mN3264800E4563800;4563850;3264850;3976;NA
CRS3035RES100mN3264800E4564100;4564150;3264850;4653;NA
CRS3035RES100mN3264800E4564200;4564250;3264850;5179;NA
CRS3035RES100mN3264800E4564300;4564350;3264850;4834;NA
CRS3035RES100mN3264800E4564400;4564450;3264850;3393;NA
CRS3035RES100mN3264800E4564500;4564550;3264850;4260;NA
CRS3035RES100mN3264800E4564600;4564650;3264850;4661;NA
CRS3035RES100mN3264800E4564700;4564750;3264850;4035;NA
CRS3035RES100mN3264800E4564800;4564850;3264850;4094;NA
CRS3035RES100mN3264800E4564900;4564950;3264850;4711;NA
CRS3035RES100mN3264800E4565000;4565050;3264850;4756;NA
CRS3035RES100mN3264800E4565700;4565750;3264850;4155;NA
CRS3035RES100mN3264800E4571300;4571350;3264850;7191;NA
CRS3035RES100mN3264800E4571400;4571450;3264850;8587;NA
CRS3035RES100mN3264800E4571500;4571550;3264850;4719;NA
CRS3035RES100mN3264800E4571600;4571650;3264850;4927;NA
CRS3035RES100mN3264800E4571700;4571750;3264850;5831;NA
CRS3035RES100mN3264800E4571800;4571850;3264850;4950;NA
CRS3035RES100mN3264800E4571900;4571950;3264850;5590;NA
CRS3035RES100mN3264800E4572000;4572050;3264850;5924;NA
CRS3035RES100mN3264800E4572100;4572150;3264850;6478;NA
CRS3035RES100mN3264800E4572200;4572250;3264850;6793;NA
CRS3035RES100mN3264800E4572300;4572350;3264850;6947;NA
CRS3035RES100mN3264800E4572400;4572450;3264850;4558;NA
CRS3035RES100mN3264800E4572500;4572550;3264850;4079;NA
CRS3035RES100mN3264800E4573300;4573350;3264850;3839;NA
CRS3035RES100mN3264800E4573400;4573450;3264850;9500;NA
CRS3035RES100mN3264800E4573600;4573650;3264850;6772;NA
CRS3035RES100mN3264800E4573700;4573750;3264850;4369;NA
CRS3035RES100mN3264800E4573800;4573850;3264850;7766;NA
CRS3035RES100mN3264800E4573900;4573950;3264850;6589;NA
CRS3035RES100mN3264900E4532600;4532650;3264950;6372;NA
CRS3035RES100mN3264900E4532700;4532750;3264950;6769;NA
CRS3035RES100mN3264900E4532800;4532850;3264950;7733;NA
CRS3035RES100mN3264900E4532900;4532950;3264950;4681;NA
CRS3035RES100mN3264900E4533000;4533050;3264950;8525;NA
CRS3035RES100mN3264900E4533100;4533150;3264950;6883;NA
CRS3035RES100mN3264900E4533200;4533250;3264950;6144;NA
CRS3035RES100mN3264900E4533300;4533350;3264950;7139;NA
CRS3035RES100mN3264900E4533400;4533450;3264950;6429;NA
CRS3035RES100mN3264900E4533500;4533550;3264950;6685;NA
CRS3035RES100mN3264900E4533600;4533650;3264950;8003;NA
CRS3035RES100mN3264900E4533700;4533750;3264950;8801;NA
CRS3035RES100mN3264900E4533800;4533850;3264950;7497;NA
CRS3035RES100mN3264900E4533900;4533950;3264950;5197;NA
CRS3035RES100mN3264900E4534000;4534050;3264950;5474;NA
CRS3035RES100mN3264900E4534100;4534150;3264950;7161;NA
CRS3035RES100mN3264900E4534200;4534250;3264950;5870;NA
CRS3035RES100mN3264900E4534300;4534350;3264950;4823;NA
CRS3035RES100mN3264900E4534400;4534450;3264950;4363;NA
CRS3035RES100mN3264900E4534500;4534550;3264950;8140;NA
CRS3035RES100mN3264900E4534600;4534650;3264950;12132;NA
CRS3035RES100mN3264900E4534700;4534750;3264950;5902;NA
CRS3035RES100mN3264900E4534900;4534950;3264950;6150;NA
CRS3035RES100mN3264900E4540900;4540950;3264950;4925;NA
CRS3035RES100mN3264900E4541000;4541050;3264950;4045;NA
CRS3035RES100mN3264900E4541200;4541250;3264950;4371;NA
CRS3035RES100mN3264900E4541300;4541350;3264950;4874;NA
CRS3035RES100mN3264900E4541400;4541450;3264950;5922;NA
CRS3035RES100mN3264900E4541600;4541650;3264950;3763;NA
CRS3035RES100mN3264900E4541700;4541750;3264950;4268;NA
CRS3035RES100mN3264900E4541800;4541850;3264950;4222;NA
CRS3035RES100mN3264900E4541900;4541950;3264950;4351;NA
CRS3035RES100mN3264900E4542000;4542050;3264950;4117;NA
CRS3035RES100mN3264900E4542100;4542150;3264950;4590;NA
CRS3035RES100mN3264900E4542200;4542250;3264950;5012;NA
CRS3035RES100mN3264900E4542300;4542350;3264950;4916;NA
CRS3035RES100mN3264900E4542400;4542450;3264950;5020;NA
CRS3035RES100mN3264900E4542500;4542550;3264950;5847;NA
CRS3035RES100mN3264900E4542700;4542750;3264950;8504;NA
CRS3035RES100mN3264900E4542800;4542850;3264950;5904;NA
CRS3035RES100mN3264900E4542900;4542950;3264950;11560;NA
CRS3035RES100mN3264900E4543000;4543050;3264950;5528;NA
CRS3035RES100mN3264900E4543100;4543150;3264950;3983;NA
CRS3035RES100mN3264900E4543200;4543250;3264950;3165;NA
CRS3035RES100mN3264900E4543300;4543350;3264950;7799;NA
CRS3035RES100mN3264900E4543400;4543450;3264950;11234;NA
CRS3035RES100mN3264900E4543500;4543550;3264950;7658;NA
CRS3035RES100mN3264900E4543600;4543650;3264950;4412;NA
CRS3035RES100mN3264900E4544000;4544050;3264950;4543;NA
CRS3035RES100mN3264900E4544100;4544150;3264950;9361;NA
CRS3035RES100mN3264900E4544300;4544350;3264950;7143;NA
CRS3035RES100mN3264900E4544400;4544450;3264950;6481;NA
CRS3035RES100mN3264900E4544500;4544550;3264950;5317;NA
CRS3035RES100mN3264900E4544600;4544650;3264950;10219;NA
CRS3035RES100mN3264900E4544700;4544750;3264950;6864;NA
CRS3035RES100mN3264900E4544800;4544850;3264950;5805;NA
CRS3035RES100mN3264900E4544900;4544950;3264950;5832;NA
CRS3035RES100mN3264900E4545000;4545050;3264950;7125;NA
CRS3035RES100mN3264900E4545100;4545150;3264950;7633;NA
CRS3035RES100mN3264900E4545300;4545350;3264950;6499;NA
CRS3035RES100mN3264900E4545400;4545450;3264950;5400;NA
CRS3035RES100mN3264900E4545500;4545550;3264950;6884;NA
CRS3035RES100mN3264900E4545600;4545650;3264950;7077;NA
CRS3035RES100mN3264900E4545700;4545750;3264950;5264;NA
CRS3035RES100mN3264900E4545800;4545850;3264950;4801;NA
CRS3035RES100mN3264900E4545900;4545950;3264950;4652;NA
CRS3035RES100mN3264900E4546000;4546050;3264950;5511;NA
CRS3035RES100mN3264900E4546100;4546150;3264950;6458;NA
CRS3035RES100mN3264900E4546200;4546250;3264950;5225;NA
CRS3035RES100mN3264900E4546300;4546350;3264950;4631;NA
CRS3035RES100mN3264900E4546400;4546450;3264950;5438;NA
CRS3035RES100mN3264900E4546500;4546550;3264950;5137;NA
CRS3035RES100mN3264900E4546600;4546650;3264950;5131;NA
CRS3035RES100mN3264900E4546800;4546850;3264950;5463;NA
CRS3035RES100mN3264900E4546900;4546950;3264950;4604;NA
CRS3035RES100mN3264900E4547000;4547050;3264950;4427;NA
CRS3035RES100mN3264900E4547100;4547150;3264950;4879;NA
CRS3035RES100mN3264900E4547200;4547250;3264950;7159;NA
CRS3035RES100mN3264900E4547300;4547350;3264950;5187;NA
CRS3035RES100mN3264900E4547400;4547450;3264950;5337;NA
CRS3035RES100mN3264900E4547500;4547550;3264950;5585;NA
CRS3035RES100mN3264900E4547600;4547650;3264950;10867;NA
CRS3035RES100mN3264900E4547800;4547850;3264950;5064;NA
CRS3035RES100mN3264900E4547900;4547950;3264950;5093;NA
CRS3035RES100mN3264900E4548000;4548050;3264950;5272;NA
CRS3035RES100mN3264900E4548100;4548150;3264950;5152;NA
CRS3035RES100mN3264900E4548200;4548250;3264950;5526;NA
CRS3035RES100mN3264900E4548300;4548350;3264950;5182;NA
CRS3035RES100mN3264900E4548400;4548450;3264950;5592;NA
CRS3035RES100mN3264900E4548500;4548550;3264950;4318;NA
CRS3035RES100mN3264900E4548600;4548650;3264950;4618;NA
CRS3035RES100mN3264900E4548700;4548750;3264950;5311;NA
CRS3035RES100mN3264900E4548900;4548950;3264950;3675;NA
CRS3035RES100mN3264900E4549000;4549050;3264950;4692;NA
CRS3035RES100mN3264900E4549100;4549150;3264950;5267;NA
CRS3035RES100mN3264900E4549200;4549250;3264950;5956;NA
CRS3035RES100mN3264900E4549300;4549350;3264950;8493;NA
CRS3035RES100mN3264900E4549500;4549550;3264950;6127;NA
CRS3035RES100mN3264900E4549600;4549650;3264950;4303;NA
CRS3035RES100mN3264900E4549800;4549850;3264950;3771;NA
CRS3035RES100mN3264900E4549900;4549950;3264950;4739;NA
CRS3035RES100mN3264900E4550000;4550050;3264950;4983;NA
CRS3035RES100mN3264900E4550100;4550150;3264950;5072;NA
CRS3035RES100mN3264900E4550200;4550250;3264950;5281;NA
CRS3035RES100mN3264900E4550300;4550350;3264950;4806;NA
CRS3035RES100mN3264900E4550400;4550450;3264950;4628;NA
CRS3035RES100mN3264900E4550500;4550550;3264950;4158;NA
CRS3035RES100mN3264900E4550600;4550650;3264950;4791;NA
CRS3035RES100mN3264900E4550700;4550750;3264950;5181;NA
CRS3035RES100mN3264900E4550800;4550850;3264950;9043;NA
CRS3035RES100mN3264900E4550900;4550950;3264950;5196;NA
CRS3035RES100mN3264900E4551000;4551050;3264950;5188;NA
CRS3035RES100mN3264900E4551100;4551150;3264950;4614;NA
CRS3035RES100mN3264900E4551200;4551250;3264950;4691;NA
CRS3035RES100mN3264900E4551300;4551350;3264950;3991;NA
CRS3035RES100mN3264900E4551400;4551450;3264950;4534;NA
CRS3035RES100mN3264900E4551500;4551550;3264950;4256;NA
CRS3035RES100mN3264900E4551600;4551650;3264950;4242;NA
CRS3035RES100mN3264900E4551700;4551750;3264950;5272;NA
CRS3035RES100mN3264900E4551800;4551850;3264950;3791;NA
CRS3035RES100mN3264900E4551900;4551950;3264950;4825;NA
CRS3035RES100mN3264900E4552000;4552050;3264950;4683;NA
CRS3035RES100mN3264900E4552100;4552150;3264950;5114;NA
CRS3035RES100mN3264900E4552200;4552250;3264950;4576;NA
CRS3035RES100mN3264900E4552300;4552350;3264950;4699;NA
CRS3035RES100mN3264900E4552400;4552450;3264950;4404;NA
CRS3035RES100mN3264900E4552500;4552550;3264950;4474;NA
CRS3035RES100mN3264900E4552600;4552650;3264950;4537;NA
CRS3035RES100mN3264900E4552700;4552750;3264950;4438;NA
CRS3035RES100mN3264900E4552800;4552850;3264950;4630;NA
CRS3035RES100mN3264900E4552900;4552950;3264950;6375;NA
CRS3035RES100mN3264900E4553100;4553150;3264950;4061;NA
CRS3035RES100mN3264900E4553200;4553250;3264950;5195;NA
CRS3035RES100mN3264900E4553300;4553350;3264950;6283;NA
CRS3035RES100mN3264900E4553400;4553450;3264950;5903;NA
CRS3035RES100mN3264900E4553500;4553550;3264950;4521;NA
CRS3035RES100mN3264900E4553600;4553650;3264950;4586;NA
CRS3035RES100mN3264900E4553700;4553750;3264950;5638;NA
CRS3035RES100mN3264900E4554100;4554150;3264950;5125;NA
CRS3035RES100mN3264900E4554200;4554250;3264950;7808;NA
CRS3035RES100mN3264900E4554300;4554350;3264950;3319;NA
CRS3035RES100mN3264900E4554400;4554450;3264950;5381;NA
CRS3035RES100mN3264900E4554500;4554550;3264950;4389;NA
CRS3035RES100mN3264900E4555000;4555050;3264950;3743;NA
CRS3035RES100mN3264900E4555100;4555150;3264950;3887;NA
CRS3035RES100mN3264900E4555200;4555250;3264950;4804;NA
CRS3035RES100mN3264900E4555300;4555350;3264950;5211;NA
CRS3035RES100mN3264900E4555400;4555450;3264950;4287;NA
CRS3035RES100mN3264900E4555500;4555550;3264950;3884;NA
CRS3035RES100mN3264900E4555600;4555650;3264950;4582;NA
CRS3035RES100mN3264900E4555700;4555750;3264950;5150;NA
CRS3035RES100mN3264900E4555800;4555850;3264950;3806;NA
CRS3035RES100mN3264900E4555900;4555950;3264950;4356;NA
CRS3035RES100mN3264900E4556000;4556050;3264950;5645;NA
CRS3035RES100mN3264900E4556100;4556150;3264950;4916;NA
CRS3035RES100mN3264900E4556200;4556250;3264950;4606;NA
CRS3035RES100mN3264900E4556300;4556350;3264950;4682;NA
CRS3035RES100mN3264900E4556400;4556450;3264950;4955;NA
CRS3035RES100mN3264900E4558500;4558550;3264950;4483;NA
CRS3035RES100mN3264900E4558600;4558650;3264950;6308;NA
CRS3035RES100mN3264900E4558700;4558750;3264950;5918;NA
CRS3035RES100mN3264900E4558800;4558850;3264950;5842;NA
CRS3035RES100mN3264900E4558900;4558950;3264950;5423;NA
CRS3035RES100mN3264900E4559000;4559050;3264950;5733;NA
CRS3035RES100mN3264900E4559100;4559150;3264950;3896;NA
CRS3035RES100mN3264900E4559200;4559250;3264950;3924;NA
CRS3035RES100mN3264900E4559300;4559350;3264950;4084;NA
CRS3035RES100mN3264900E4561300;4561350;3264950;4693;NA
CRS3035RES100mN3264900E4561400;4561450;3264950;4329;NA
CRS3035RES100mN3264900E4561500;4561550;3264950;5327;NA
CRS3035RES100mN3264900E4561600;4561650;3264950;5106;NA
CRS3035RES100mN3264900E4561700;4561750;3264950;5902;NA
CRS3035RES100mN3264900E4561800;4561850;3264950;4946;NA
CRS3035RES100mN3264900E4561900;4561950;3264950;6008;NA
CRS3035RES100mN3264900E4562000;4562050;3264950;4124;NA
CRS3035RES100mN3264900E4562100;4562150;3264950;4438;NA
CRS3035RES100mN3264900E4562200;4562250;3264950;4680;NA
CRS3035RES100mN3264900E4562300;4562350;3264950;4847;NA
CRS3035RES100mN3264900E4562400;4562450;3264950;4983;NA
CRS3035RES100mN3264900E4562500;4562550;3264950;4324;NA
CRS3035RES100mN3264900E4562600;4562650;3264950;4931;NA
CRS3035RES100mN3264900E4563000;4563050;3264950;5031;NA
CRS3035RES100mN3264900E4563100;4563150;3264950;4874;NA
CRS3035RES100mN3264900E4563200;4563250;3264950;4201;NA
CRS3035RES100mN3264900E4563400;4563450;3264950;4300;NA
CRS3035RES100mN3264900E4563500;4563550;3264950;3901;NA
CRS3035RES100mN3264900E4563600;4563650;3264950;4309;NA
CRS3035RES100mN3264900E4563700;4563750;3264950;4567;NA
CRS3035RES100mN3264900E4564000;4564050;3264950;5026;NA
CRS3035RES100mN3264900E4564100;4564150;3264950;4893;NA
CRS3035RES100mN3264900E4564200;4564250;3264950;4071;NA
CRS3035RES100mN3264900E4564300;4564350;3264950;4755;NA
CRS3035RES100mN3264900E4564400;4564450;3264950;4474;NA
CRS3035RES100mN3264900E4564500;4564550;3264950;5596;NA
CRS3035RES100mN3264900E4564600;4564650;3264950;4709;NA
CRS3035RES100mN3264900E4564700;4564750;3264950;4023;NA
CRS3035RES100mN3264900E4564800;4564850;3264950;4681;NA
CRS3035RES100mN3264900E4564900;4564950;3264950;4466;NA
CRS3035RES100mN3264900E4565400;4565450;3264950;3335;NA
CRS3035RES100mN3264900E4565500;4565550;3264950;3749;NA
CRS3035RES100mN3264900E4565600;4565650;3264950;3994;NA
CRS3035RES100mN3264900E4565700;4565750;3264950;4235;NA
CRS3035RES100mN3264900E4565800;4565850;3264950;4126;NA
CRS3035RES100mN3264900E4565900;4565950;3264950;4095;NA
CRS3035RES100mN3264900E4571200;4571250;3264950;6016;NA
CRS3035RES100mN3264900E4571300;4571350;3264950;5924;NA
CRS3035RES100mN3264900E4571400;4571450;3264950;7277;NA
CRS3035RES100mN3264900E4571500;4571550;3264950;6090;NA
CRS3035RES100mN3264900E4571600;4571650;3264950;5461;NA
CRS3035RES100mN3264900E4571700;4571750;3264950;5143;NA
CRS3035RES100mN3264900E4571800;4571850;3264950;6090;NA
CRS3035RES100mN3264900E4571900;4571950;3264950;5307;NA
CRS3035RES100mN3264900E4572000;4572050;3264950;6823;NA
CRS3035RES100mN3264900E4572100;4572150;3264950;6337;NA
CRS3035RES100mN3264900E4572200;4572250;3264950;5728;NA
CRS3035RES100mN3264900E4572300;4572350;3264950;4764;NA
CRS3035RES100mN3264900E4572400;4572450;3264950;4879;NA
CRS3035RES100mN3264900E4572500;4572550;3264950;5443;NA
CRS3035RES100mN3264900E4572600;4572650;3264950;6728;NA
CRS3035RES100mN3264900E4572700;4572750;3264950;5718;NA
CRS3035RES100mN3264900E4573200;4573250;3264950;3736;NA
CRS3035RES100mN3264900E4573300;4573350;3264950;5090;NA
CRS3035RES100mN3264900E4573400;4573450;3264950;6017;NA
CRS3035RES100mN3264900E4573500;4573550;3264950;6783;NA
CRS3035RES100mN3264900E4573600;4573650;3264950;6703;NA
CRS3035RES100mN3264900E4573700;4573750;3264950;6303;NA
CRS3035RES100mN3264900E4573800;4573850;3264950;6291;NA
CRS3035RES100mN3264900E4573900;4573950;3264950;4891;NA
CRS3035RES100mN3264900E4574000;4574050;3264950;5615;NA
CRS3035RES100mN3265000E4532600;4532650;3265050;4875;NA
CRS3035RES100mN3265000E4532700;4532750;3265050;4942;NA
CRS3035RES100mN3265000E4532800;4532850;3265050;4006;NA
CRS3035RES100mN3265000E4532900;4532950;3265050;6416;NA
CRS3035RES100mN3265000E4533000;4533050;3265050;6514;NA
CRS3035RES100mN3265000E4533100;4533150;3265050;5868;NA
CRS3035RES100mN3265000E4533200;4533250;3265050;6592;NA
CRS3035RES100mN3265000E4533300;4533350;3265050;6276;NA
CRS3035RES100mN3265000E4533400;4533450;3265050;8505;NA
CRS3035RES100mN3265000E4533500;4533550;3265050;7662;NA
CRS3035RES100mN3265000E4533600;4533650;3265050;6421;NA
CRS3035RES100mN3265000E4533700;4533750;3265050;6292;NA
CRS3035RES100mN3265000E4533800;4533850;3265050;7742;NA
CRS3035RES100mN3265000E4533900;4533950;3265050;6413;NA
CRS3035RES100mN3265000E4534000;4534050;3265050;6466;NA
CRS3035RES100mN3265000E4534100;4534150;3265050;8225;NA
CRS3035RES100mN3265000E4534200;4534250;3265050;7822;NA
CRS3035RES100mN3265000E4534300;4534350;3265050;6011;NA
CRS3035RES100mN3265000E4534400;4534450;3265050;6012;NA
CRS3035RES100mN3265000E4534500;4534550;3265050;5462;NA
CRS3035RES100mN3265000E4534600;4534650;3265050;6582;NA
CRS3035RES100mN3265000E4534700;4534750;3265050;4629;NA
CRS3035RES100mN3265000E4534800;4534850;3265050;5049;NA
CRS3035RES100mN3265000E4534900;4534950;3265050;5422;NA
CRS3035RES100mN3265000E4535000;4535050;3265050;4842;NA
CRS3035RES100mN3265000E4535100;4535150;3265050;11044;NA
CRS3035RES100mN3265000E4535200;4535250;3265050;4423;NA
CRS3035RES100mN3265000E4541000;4541050;3265050;4736;NA
CRS3035RES100mN3265000E4541200;4541250;3265050;4229;NA
CRS3035RES100mN3265000E4541300;4541350;3265050;4419;NA
CRS3035RES100mN3265000E4541500;4541550;3265050;6354;NA
CRS3035RES100mN3265000E4541600;4541650;3265050;4582;NA
CRS3035RES100mN3265000E4541700;4541750;3265050;4526;NA
CRS3035RES100mN3265000E4541800;4541850;3265050;4422;NA
CRS3035RES100mN3265000E4541900;4541950;3265050;4751;NA
CRS3035RES100mN3265000E4542000;4542050;3265050;4135;NA
CRS3035RES100mN3265000E4542100;4542150;3265050;4489;NA
CRS3035RES100mN3265000E4542200;4542250;3265050;4673;NA
CRS3035RES100mN3265000E4542300;4542350;3265050;4580;NA
CRS3035RES100mN3265000E4542400;4542450;3265050;4654;NA
CRS3035RES100mN3265000E4542500;4542550;3265050;4889;NA
CRS3035RES100mN3265000E4542600;4542650;3265050;7046;NA
CRS3035RES100mN3265000E4542700;4542750;3265050;5187;NA
CRS3035RES100mN3265000E4543000;4543050;3265050;8213;NA
CRS3035RES100mN3265000E4543200;4543250;3265050;2050;NA
CRS3035RES100mN3265000E4543300;4543350;3265050;5743;NA
CRS3035RES100mN3265000E4543400;4543450;3265050;9600;NA
CRS3035RES100mN3265000E4543700;4543750;3265050;5003;NA
CRS3035RES100mN3265000E4543900;4543950;3265050;6060;NA
CRS3035RES100mN3265000E4544000;4544050;3265050;3172;NA
CRS3035RES100mN3265000E4544500;4544550;3265050;6359;NA
CRS3035RES100mN3265000E4544600;4544650;3265050;7036;NA
CRS3035RES100mN3265000E4544700;4544750;3265050;9483;NA
CRS3035RES100mN3265000E4544800;4544850;3265050;7197;NA
CRS3035RES100mN3265000E4544900;4544950;3265050;6958;NA
CRS3035RES100mN3265000E4545000;4545050;3265050;6467;NA
CRS3035RES100mN3265000E4545400;4545450;3265050;5262;NA
CRS3035RES100mN3265000E4545500;4545550;3265050;8031;NA
CRS3035RES100mN3265000E4545600;4545650;3265050;6470;NA
CRS3035RES100mN3265000E4545700;4545750;3265050;6286;NA
CRS3035RES100mN3265000E4545800;4545850;3265050;6403;NA
CRS3035RES100mN3265000E4545900;4545950;3265050;4631;NA
CRS3035RES100mN3265000E4546000;4546050;3265050;5181;NA
CRS3035RES100mN3265000E4546100;4546150;3265050;4734;NA
CRS3035RES100mN3265000E4546200;4546250;3265050;5082;NA
CRS3035RES100mN3265000E4546300;4546350;3265050;4867;NA
CRS3035RES100mN3265000E4546400;4546450;3265050;5186;NA
CRS3035RES100mN3265000E4546700;4546750;3265050;4498;NA
CRS3035RES100mN3265000E4546800;4546850;3265050;4822;NA
CRS3035RES100mN3265000E4546900;4546950;3265050;4775;NA
CRS3035RES100mN3265000E4547000;4547050;3265050;5349;NA
CRS3035RES100mN3265000E4547100;4547150;3265050;4884;NA
CRS3035RES100mN3265000E4547200;4547250;3265050;7215;NA
CRS3035RES100mN3265000E4547300;4547350;3265050;6009;NA
CRS3035RES100mN3265000E4547400;4547450;3265050;4426;NA
CRS3035RES100mN3265000E4547800;4547850;3265050;4525;NA
CRS3035RES100mN3265000E4547900;4547950;3265050;5313;NA
CRS3035RES100mN3265000E4548000;4548050;3265050;5074;NA
CRS3035RES100mN3265000E4548100;4548150;3265050;6242;NA
CRS3035RES100mN3265000E4548200;4548250;3265050;5189;NA
CRS3035RES100mN3265000E4548300;4548350;3265050;4291;NA
CRS3035RES100mN3265000E4548400;4548450;3265050;4963;NA
CRS3035RES100mN3265000E4548500;4548550;3265050;4416;NA
CRS3035RES100mN3265000E4548600;4548650;3265050;4658;NA
CRS3035RES100mN3265000E4548700;4548750;3265050;4354;NA
CRS3035RES100mN3265000E4548800;4548850;3265050;5162;NA
CRS3035RES100mN3265000E4548900;4548950;3265050;4556;NA
CRS3035RES100mN3265000E4549000;4549050;3265050;4656;NA
CRS3035RES100mN3265000E4549100;4549150;3265050;5495;NA
CRS3035RES100mN3265000E4549200;4549250;3265050;6036;NA
CRS3035RES100mN3265000E4549300;4549350;3265050;5461;NA
CRS3035RES100mN3265000E4549500;4549550;3265050;4166;NA
CRS3035RES100mN3265000E4549700;4549750;3265050;4840;NA
CRS3035RES100mN3265000E4549900;4549950;3265050;4669;NA
CRS3035RES100mN3265000E4550000;4550050;3265050;4785;NA
CRS3035RES100mN3265000E4550100;4550150;3265050;4896;NA
CRS3035RES100mN3265000E4550200;4550250;3265050;6183;NA
CRS3035RES100mN3265000E4550300;4550350;3265050;5679;NA
