GITTER_ID_100m;x_mp_100m;y_mp_100m;Insgesamt_Haushalte;1_Person;2_Personen;3_Personen;4_Personen;5_Personen;6_Personen_und_mehr
CRS3035RES100mN3275200E4535100;4535150;3275250;16;3;9;–;3;3;–
CRS3035RES100mN3275200E4535200;4535250;3275250;15;3;9;–;–;3;3
CRS3035RES100mN3275200E4535300;4535350;3275250;17;9;9;3;3;–;–
CRS3035RES100mN3275200E4535400;4535450;3275250;3;–;–;–;–;–;–
CRS3035RES100mN3275200E4535900;4535950;3275250;9;4;9;–;–;–;–
CRS3035RES100mN3275200E4536100;4536150;3275250;4;3;3;–;–;–;–
CRS3035RES100mN3275200E4536200;4536250;3275250;13;3;5;4;3;–;–
CRS3035RES100mN3275200E4536300;4536350;3275250;6;–;3;–;–;–;–
CRS3035RES100mN3275200E4536400;4536450;3275250;125;51;41;14;15;4;–
CRS3035RES100mN3275200E4536500;4536550;3275250;150;61;29;16;19;11;15
CRS3035RES100mN3275200E4536600;4536650;3275250;52;16;15;15;10;–;–
CRS3035RES100mN3275200E4536700;4536750;3275250;112;79;20;12;5;–;–
CRS3035RES100mN3275200E4536800;4536850;3275250;29;17;8;–;–;–;–
CRS3035RES100mN3275200E4536900;4536950;3275250;91;48;19;11;6;3;–
CRS3035RES100mN3275200E4537000;4537050;3275250;114;68;31;–;10;3;–
CRS3035RES100mN3275200E4537100;4537150;3275250;94;38;29;15;6;6;–
CRS3035RES100mN3275200E4537200;4537250;3275250;101;70;16;9;3;3;–
CRS3035RES100mN3275200E4537300;4537350;3275250;28;21;7;–;–;–;–
CRS3035RES100mN3275200E4538100;4538150;3275250;23;10;7;3;3;–;–
CRS3035RES100mN3275200E4538200;4538250;3275250;146;69;40;17;10;5;9
CRS3035RES100mN3275200E4538300;4538350;3275250;113;81;24;6;5;3;–
CRS3035RES100mN3275200E4538400;4538450;3275250;107;66;26;10;–;–;–
CRS3035RES100mN3275200E4538500;4538550;3275250;25;18;4;3;3;3;–
CRS3035RES100mN3275200E4540200;4540250;3275250;47;26;10;9;–;–;–
CRS3035RES100mN3275200E4540300;4540350;3275250;110;65;28;15;9;3;–
CRS3035RES100mN3275200E4540400;4540450;3275250;124;61;32;25;7;4;–
CRS3035RES100mN3275200E4540500;4540550;3275250;79;48;17;4;3;5;–
CRS3035RES100mN3275200E4540600;4540650;3275250;30;11;8;7;4;3;3
CRS3035RES100mN3275200E4540700;4540750;3275250;70;40;23;4;–;–;–
CRS3035RES100mN3275200E4540800;4540850;3275250;30;6;12;5;3;4;–
CRS3035RES100mN3275200E4540900;4540950;3275250;13;–;9;5;–;–;3
CRS3035RES100mN3275200E4541100;4541150;3275250;197;51;68;45;28;8;3
CRS3035RES100mN3275200E4542000;4542050;3275250;76;52;17;3;3;–;–
CRS3035RES100mN3275200E4542100;4542150;3275250;107;74;18;9;3;3;–
CRS3035RES100mN3275200E4542200;4542250;3275250;47;34;15;–;–;–;–
CRS3035RES100mN3275200E4542300;4542350;3275250;18;16;–;3;–;–;–
CRS3035RES100mN3275200E4542400;4542450;3275250;27;21;4;–;–;–;–
CRS3035RES100mN3275200E4542500;4542550;3275250;20;3;6;3;3;–;–
CRS3035RES100mN3275200E4542600;4542650;3275250;38;13;10;4;5;5;–
CRS3035RES100mN3275200E4542700;4542750;3275250;61;49;5;6;3;–;–
CRS3035RES100mN3275200E4542800;4542850;3275250;64;43;7;7;3;–;–
CRS3035RES100mN3275200E4542900;4542950;3275250;69;26;18;17;4;–;–
CRS3035RES100mN3275200E4543100;4543150;3275250;24;22;–;–;–;–;–
CRS3035RES100mN3275200E4543200;4543250;3275250;26;17;–;5;–;–;–
CRS3035RES100mN3275200E4543300;4543350;3275250;10;5;7;–;–;–;–
CRS3035RES100mN3275200E4544500;4544550;3275250;10;–;3;3;–;3;–
CRS3035RES100mN3275200E4544600;4544650;3275250;29;5;12;4;–;–;3
CRS3035RES100mN3275200E4544800;4544850;3275250;122;119;3;–;–;–;–
CRS3035RES100mN3275200E4545000;4545050;3275250;63;18;14;11;8;3;–
CRS3035RES100mN3275200E4546100;4546150;3275250;3;–;–;–;–;–;–
CRS3035RES100mN3275200E4546600;4546650;3275250;3;3;–;–;–;–;–
CRS3035RES100mN3275200E4548000;4548050;3275250;146;99;28;8;8;–;3
CRS3035RES100mN3275200E4548100;4548150;3275250;143;107;23;8;4;3;–
CRS3035RES100mN3275200E4548200;4548250;3275250;146;90;32;15;5;–;–
CRS3035RES100mN3275200E4548300;4548350;3275250;46;19;20;5;–;3;–
CRS3035RES100mN3275200E4548600;4548650;3275250;120;44;31;17;7;9;3
CRS3035RES100mN3275200E4548700;4548750;3275250;134;114;16;–;–;4;–
CRS3035RES100mN3275200E4548900;4548950;3275250;23;18;3;4;–;–;–
CRS3035RES100mN3275200E4549700;4549750;3275250;112;8;11;21;27;22;28
CRS3035RES100mN3275200E4549900;4549950;3275250;129;100;22;5;–;–;4
CRS3035RES100mN3275200E4550000;4550050;3275250;68;35;19;8;6;5;3
CRS3035RES100mN3275200E4550300;4550350;3275250;55;30;11;11;–;–;–
CRS3035RES100mN3275200E4550400;4550450;3275250;63;35;15;6;–;–;–
CRS3035RES100mN3275200E4550600;4550650;3275250;129;70;25;11;14;3;3
CRS3035RES100mN3275200E4550700;4550750;3275250;165;70;35;24;16;11;5
CRS3035RES100mN3275200E4550800;4550850;3275250;90;26;25;16;11;11;–
CRS3035RES100mN3275200E4550900;4550950;3275250;71;37;14;9;4;3;3
CRS3035RES100mN3275200E4551000;4551050;3275250;33;16;13;3;4;–;–
CRS3035RES100mN3275200E4551200;4551250;3275250;23;5;–;3;5;6;5
CRS3035RES100mN3275200E4551300;4551350;3275250;45;29;4;3;–;–;5
CRS3035RES100mN3275200E4551400;4551450;3275250;117;78;17;9;12;3;–
CRS3035RES100mN3275200E4551500;4551550;3275250;207;142;34;14;11;6;–
CRS3035RES100mN3275200E4551600;4551650;3275250;179;107;36;17;12;7;–
CRS3035RES100mN3275200E4551700;4551750;3275250;138;103;13;18;3;–;–
CRS3035RES100mN3275200E4551800;4551850;3275250;110;77;15;9;6;–;–
CRS3035RES100mN3275200E4551900;4551950;3275250;28;18;3;5;–;–;–
CRS3035RES100mN3275200E4552000;4552050;3275250;98;56;16;13;7;3;–
CRS3035RES100mN3275200E4552100;4552150;3275250;137;100;22;8;5;–;–
CRS3035RES100mN3275200E4552200;4552250;3275250;169;122;25;8;8;–;3
CRS3035RES100mN3275200E4552300;4552350;3275250;126;73;27;13;11;5;3
CRS3035RES100mN3275200E4552400;4552450;3275250;142;99;20;14;3;4;–
CRS3035RES100mN3275200E4552500;4552550;3275250;12;4;8;–;–;–;–
CRS3035RES100mN3275200E4552600;4552650;3275250;90;65;15;6;–;–;–
CRS3035RES100mN3275200E4552700;4552750;3275250;110;68;21;6;8;–;3
CRS3035RES100mN3275200E4552800;4552850;3275250;131;75;30;9;14;–;3
CRS3035RES100mN3275200E4552900;4552950;3275250;210;124;34;29;12;7;3
CRS3035RES100mN3275200E4553000;4553050;3275250;198;111;49;29;8;3;3
CRS3035RES100mN3275200E4553100;4553150;3275250;107;72;17;12;6;–;3
CRS3035RES100mN3275200E4553200;4553250;3275250;258;162;44;30;20;5;3
CRS3035RES100mN3275200E4553300;4553350;3275250;281;169;63;29;12;6;–
CRS3035RES100mN3275200E4553400;4553450;3275250;314;213;45;26;23;5;–
CRS3035RES100mN3275200E4553500;4553550;3275250;191;114;47;9;13;5;–
CRS3035RES100mN3275200E4553600;4553650;3275250;127;102;19;5;–;–;–
CRS3035RES100mN3275200E4553900;4553950;3275250;123;89;19;10;4;4;3
CRS3035RES100mN3275200E4554000;4554050;3275250;141;116;12;7;4;–;3
CRS3035RES100mN3275200E4554100;4554150;3275250;147;106;21;22;3;–;–
CRS3035RES100mN3275200E4554200;4554250;3275250;68;57;3;6;–;–;–
CRS3035RES100mN3275200E4554300;4554350;3275250;125;93;16;11;3;3;3
CRS3035RES100mN3275200E4554400;4554450;3275250;36;21;10;4;5;3;–
CRS3035RES100mN3275200E4554800;4554850;3275250;24;20;3;3;–;–;–
CRS3035RES100mN3275200E4554900;4554950;3275250;142;101;32;4;3;–;3
CRS3035RES100mN3275200E4555400;4555450;3275250;11;3;3;3;3;3;3
CRS3035RES100mN3275200E4555500;4555550;3275250;8;3;4;–;3;–;–
CRS3035RES100mN3275200E4556200;4556250;3275250;44;27;13;–;–;–;–
CRS3035RES100mN3275200E4556300;4556350;3275250;79;54;18;6;–;–;–
CRS3035RES100mN3275200E4556600;4556650;3275250;11;11;–;–;–;–;–
CRS3035RES100mN3275200E4556700;4556750;3275250;46;13;12;10;6;5;–
CRS3035RES100mN3275200E4556800;4556850;3275250;14;3;6;–;–;–;–
CRS3035RES100mN3275200E4556900;4556950;3275250;131;50;45;16;15;4;–
CRS3035RES100mN3275200E4557000;4557050;3275250;211;91;87;24;13;–;–
CRS3035RES100mN3275200E4557100;4557150;3275250;33;14;9;5;3;–;–
CRS3035RES100mN3275200E4557200;4557250;3275250;63;20;29;10;7;–;–
CRS3035RES100mN3275200E4557300;4557350;3275250;172;87;38;21;8;11;7
CRS3035RES100mN3275200E4557400;4557450;3275250;43;31;8;6;–;3;–
CRS3035RES100mN3275200E4557500;4557550;3275250;157;61;56;21;15;–;–
CRS3035RES100mN3275200E4557600;4557650;3275250;96;29;34;18;11;3;–
CRS3035RES100mN3275200E4557700;4557750;3275250;62;33;24;6;–;–;–
CRS3035RES100mN3275200E4557800;4557850;3275250;227;111;81;19;11;4;3
CRS3035RES100mN3275200E4557900;4557950;3275250;127;41;56;20;10;4;–
CRS3035RES100mN3275200E4558000;4558050;3275250;309;136;69;40;43;11;13
CRS3035RES100mN3275200E4558200;4558250;3275250;74;32;21;10;7;3;–
CRS3035RES100mN3275200E4558300;4558350;3275250;65;29;18;7;5;–;–
CRS3035RES100mN3275200E4558400;4558450;3275250;136;71;48;16;4;–;–
CRS3035RES100mN3275200E4558500;4558550;3275250;130;46;61;15;4;–;–
CRS3035RES100mN3275200E4558600;4558650;3275250;92;38;35;10;11;3;–
CRS3035RES100mN3275200E4561000;4561050;3275250;263;141;60;27;19;14;4
CRS3035RES100mN3275200E4561100;4561150;3275250;114;65;33;9;5;–;–
CRS3035RES100mN3275200E4561200;4561250;3275250;151;129;19;3;–;–;–
CRS3035RES100mN3275200E4561300;4561350;3275250;82;57;18;3;–;–;–
CRS3035RES100mN3275200E4561400;4561450;3275250;32;3;17;6;3;3;–
CRS3035RES100mN3275200E4561500;4561550;3275250;77;34;26;9;4;–;–
CRS3035RES100mN3275200E4561600;4561650;3275250;176;77;51;32;9;5;–
CRS3035RES100mN3275200E4561700;4561750;3275250;25;14;7;–;3;–;–
CRS3035RES100mN3275200E4562100;4562150;3275250;3;–;4;–;–;–;–
CRS3035RES100mN3275200E4562200;4562250;3275250;6;4;3;–;–;–;–
CRS3035RES100mN3275200E4562300;4562350;3275250;7;4;3;–;–;–;3
CRS3035RES100mN3275200E4562400;4562450;3275250;15;4;7;–;–;4;–
CRS3035RES100mN3275200E4562500;4562550;3275250;15;4;8;–;–;–;–
CRS3035RES100mN3275200E4562600;4562650;3275250;17;7;8;–;3;–;–
CRS3035RES100mN3275200E4562700;4562750;3275250;3;–;3;–;–;–;–
CRS3035RES100mN3275200E4562900;4562950;3275250;16;3;7;5;–;–;–
CRS3035RES100mN3275200E4563000;4563050;3275250;5;–;–;–;–;–;–
CRS3035RES100mN3275200E4563200;4563250;3275250;6;3;3;–;–;–;–
CRS3035RES100mN3275200E4563300;4563350;3275250;12;3;3;–;4;–;3
CRS3035RES100mN3275200E4563400;4563450;3275250;18;9;8;–;–;–;–
CRS3035RES100mN3275200E4564700;4564750;3275250;33;15;10;4;4;–;3
CRS3035RES100mN3275200E4564800;4564850;3275250;162;72;42;26;10;9;–
CRS3035RES100mN3275200E4564900;4564950;3275250;170;73;44;24;17;8;3
CRS3035RES100mN3275200E4565000;4565050;3275250;17;4;8;–;3;–;–
CRS3035RES100mN3275200E4565200;4565250;3275250;145;77;31;15;14;6;–
CRS3035RES100mN3275200E4565300;4565350;3275250;146;78;35;16;11;4;–
CRS3035RES100mN3275200E4565400;4565450;3275250;70;32;16;4;12;3;4
CRS3035RES100mN3275200E4565500;4565550;3275250;121;62;25;22;11;4;–
CRS3035RES100mN3275200E4565600;4565650;3275250;11;3;4;4;3;–;–
CRS3035RES100mN3275200E4565700;4565750;3275250;77;38;19;13;9;3;–
CRS3035RES100mN3275200E4565800;4565850;3275250;117;59;43;7;–;3;–
CRS3035RES100mN3275200E4565900;4565950;3275250;88;56;20;4;3;3;–
CRS3035RES100mN3275200E4566000;4566050;3275250;180;59;66;29;16;3;5
CRS3035RES100mN3275200E4566100;4566150;3275250;126;58;40;11;12;3;10
CRS3035RES100mN3275200E4566400;4566450;3275250;42;26;7;3;–;–;–
CRS3035RES100mN3275200E4566500;4566550;3275250;123;66;38;12;5;–;–
CRS3035RES100mN3275200E4566600;4566650;3275250;83;30;30;13;9;4;3
CRS3035RES100mN3275200E4566700;4566750;3275250;65;37;15;8;4;–;–
CRS3035RES100mN3275300E4533100;4533150;3275350;20;7;5;5;3;–;–
CRS3035RES100mN3275300E4533200;4533250;3275350;11;5;4;3;3;–;–
CRS3035RES100mN3275300E4533300;4533350;3275350;22;4;8;6;–;–;3
CRS3035RES100mN3275300E4533400;4533450;3275350;13;4;4;3;4;–;–
CRS3035RES100mN3275300E4533500;4533550;3275350;12;–;8;3;4;3;–
CRS3035RES100mN3275300E4533600;4533650;3275350;19;5;4;8;3;–;–
CRS3035RES100mN3275300E4533700;4533750;3275350;11;3;6;4;3;–;–
CRS3035RES100mN3275300E4533800;4533850;3275350;3;–;–;–;–;–;–
CRS3035RES100mN3275300E4533900;4533950;3275350;3;–;–;–;–;–;–
CRS3035RES100mN3275300E4534200;4534250;3275350;12;4;4;–;4;–;–
CRS3035RES100mN3275300E4534300;4534350;3275350;17;–;7;5;–;–;–
CRS3035RES100mN3275300E4534400;4534450;3275350;18;4;4;3;4;3;–
CRS3035RES100mN3275300E4534500;4534550;3275350;13;5;3;3;3;3;–
CRS3035RES100mN3275300E4534600;4534650;3275350;9;3;4;6;–;–;–
CRS3035RES100mN3275300E4534700;4534750;3275350;4;–;3;–;–;–;–
CRS3035RES100mN3275300E4534800;4534850;3275350;10;3;3;–;3;–;–
CRS3035RES100mN3275300E4534900;4534950;3275350;4;–;–;–;–;4;–
CRS3035RES100mN3275300E4535100;4535150;3275350;7;3;3;3;–;–;–
CRS3035RES100mN3275300E4535900;4535950;3275350;12;3;3;3;–;–;–
CRS3035RES100mN3275300E4536000;4536050;3275350;10;4;5;–;–;–;–
CRS3035RES100mN3275300E4536100;4536150;3275350;14;5;7;–;3;–;–
CRS3035RES100mN3275300E4536200;4536250;3275350;6;3;–;3;3;–;–
CRS3035RES100mN3275300E4536300;4536350;3275350;20;4;9;3;3;–;–
CRS3035RES100mN3275300E4536400;4536450;3275350;52;19;15;9;4;–;3
CRS3035RES100mN3275300E4536500;4536550;3275350;200;104;50;16;13;12;4
CRS3035RES100mN3275300E4536600;4536650;3275350;84;72;6;–;3;–;–
CRS3035RES100mN3275300E4536700;4536750;3275350;100;52;34;3;5;–;–
CRS3035RES100mN3275300E4536800;4536850;3275350;42;31;8;3;–;–;–
CRS3035RES100mN3275300E4536900;4536950;3275350;89;42;25;13;4;3;3
CRS3035RES100mN3275300E4537000;4537050;3275350;107;74;26;6;3;–;–
CRS3035RES100mN3275300E4537100;4537150;3275350;49;36;12;–;–;–;–
CRS3035RES100mN3275300E4537200;4537250;3275350;102;83;15;3;3;–;–
CRS3035RES100mN3275300E4537300;4537350;3275350;112;81;16;9;4;–;–
CRS3035RES100mN3275300E4537400;4537450;3275350;84;73;12;–;–;–;–
CRS3035RES100mN3275300E4537900;4537950;3275350;48;20;16;7;6;–;4
CRS3035RES100mN3275300E4538000;4538050;3275350;79;44;15;8;8;–;3
CRS3035RES100mN3275300E4538100;4538150;3275350;87;52;15;10;3;7;3
CRS3035RES100mN3275300E4538200;4538250;3275350;108;45;30;15;11;9;3
CRS3035RES100mN3275300E4538300;4538350;3275350;148;104;31;11;3;–;–
CRS3035RES100mN3275300E4538400;4538450;3275350;40;29;15;–;–;–;–
CRS3035RES100mN3275300E4538500;4538550;3275350;187;121;32;19;9;3;6
CRS3035RES100mN3275300E4538600;4538650;3275350;76;44;17;11;–;–;–
CRS3035RES100mN3275300E4538700;4538750;3275350;25;19;–;–;3;–;–
CRS3035RES100mN3275300E4540200;4540250;3275350;86;74;11;–;–;–;–
CRS3035RES100mN3275300E4540300;4540350;3275350;133;103;22;–;3;–;3
CRS3035RES100mN3275300E4540400;4540450;3275350;105;79;14;10;4;3;–
CRS3035RES100mN3275300E4540500;4540550;3275350;127;64;34;13;3;7;3
CRS3035RES100mN3275300E4540600;4540650;3275350;86;37;24;18;8;4;–
CRS3035RES100mN3275300E4540700;4540750;3275350;49;33;9;3;3;–;–
CRS3035RES100mN3275300E4540800;4540850;3275350;26;19;5;–;–;–;–
CRS3035RES100mN3275300E4540900;4540950;3275350;19;12;3;3;–;3;–
CRS3035RES100mN3275300E4541000;4541050;3275350;61;23;20;8;5;3;3
CRS3035RES100mN3275300E4541100;4541150;3275350;127;33;45;27;12;4;–
CRS3035RES100mN3275300E4541900;4541950;3275350;12;3;4;4;–;3;3
CRS3035RES100mN3275300E4542000;4542050;3275350;93;65;21;3;3;–;–
CRS3035RES100mN3275300E4542100;4542150;3275350;54;38;18;3;–;–;–
CRS3035RES100mN3275300E4542700;4542750;3275350;23;14;4;3;–;–;–
CRS3035RES100mN3275300E4542800;4542850;3275350;57;36;9;7;6;–;–
CRS3035RES100mN3275300E4542900;4542950;3275350;179;143;28;5;5;4;–
CRS3035RES100mN3275300E4544600;4544650;3275350;48;9;18;9;8;5;–
CRS3035RES100mN3275300E4546700;4546750;3275350;7;3;3;–;3;–;–
CRS3035RES100mN3275300E4548000;4548050;3275350;73;23;8;5;16;5;17
CRS3035RES100mN3275300E4548100;4548150;3275350;464;366;57;17;13;3;4
CRS3035RES100mN3275300E4548200;4548250;3275350;193;139;26;15;–;3;5
CRS3035RES100mN3275300E4548300;4548350;3275350;193;139;21;9;10;4;6
CRS3035RES100mN3275300E4548500;4548550;3275350;227;173;36;11;9;–;–
CRS3035RES100mN3275300E4548600;4548650;3275350;104;37;31;11;19;6;–
CRS3035RES100mN3275300E4548700;4548750;3275350;145;80;31;16;7;6;3
CRS3035RES100mN3275300E4548800;4548850;3275350;140;132;6;3;–;–;–
CRS3035RES100mN3275300E4549600;4549650;3275350;107;57;11;8;10;13;12
CRS3035RES100mN3275300E4549700;4549750;3275350;88;33;27;8;13;5;9
CRS3035RES100mN3275300E4549900;4549950;3275350;86;38;15;14;9;7;3
CRS3035RES100mN3275300E4550000;4550050;3275350;8;3;4;–;–;–;–
CRS3035RES100mN3275300E4550300;4550350;3275350;102;50;22;16;12;4;3
CRS3035RES100mN3275300E4550400;4550450;3275350;94;66;17;5;4;–;3
CRS3035RES100mN3275300E4550600;4550650;3275350;36;17;3;5;3;–;–
CRS3035RES100mN3275300E4550700;4550750;3275350;137;46;39;18;20;6;4
CRS3035RES100mN3275300E4550800;4550850;3275350;53;26;20;8;–;3;5
CRS3035RES100mN3275300E4550900;4550950;3275350;19;9;4;–;3;–;–
CRS3035RES100mN3275300E4551000;4551050;3275350;33;9;9;5;3;5;3
CRS3035RES100mN3275300E4551200;4551250;3275350;121;102;11;4;3;–;3
CRS3035RES100mN3275300E4551300;4551350;3275350;131;41;34;17;15;19;5
CRS3035RES100mN3275300E4551400;4551450;3275350;55;37;11;–;4;3;3
CRS3035RES100mN3275300E4551500;4551550;3275350;126;68;23;14;18;–;3
CRS3035RES100mN3275300E4551600;4551650;3275350;150;94;27;14;11;–;3
CRS3035RES100mN3275300E4551700;4551750;3275350;191;141;23;13;9;–;3
CRS3035RES100mN3275300E4551800;4551850;3275350;175;116;31;11;12;4;–
CRS3035RES100mN3275300E4551900;4551950;3275350;198;150;20;16;7;3;3
CRS3035RES100mN3275300E4552000;4552050;3275350;67;29;6;11;15;5;3
CRS3035RES100mN3275300E4552100;4552150;3275350;149;82;37;17;13;3;–
CRS3035RES100mN3275300E4552200;4552250;3275350;216;159;31;14;9;–;–
CRS3035RES100mN3275300E4552300;4552350;3275350;151;101;23;10;12;–;3
CRS3035RES100mN3275300E4552400;4552450;3275350;57;37;10;5;4;–;–
CRS3035RES100mN3275300E4552500;4552550;3275350;49;32;6;7;3;3;–
CRS3035RES100mN3275300E4552600;4552650;3275350;153;80;33;22;18;–;3
CRS3035RES100mN3275300E4552700;4552750;3275350;149;92;32;11;13;3;–
CRS3035RES100mN3275300E4552800;4552850;3275350;194;98;47;26;20;4;3
CRS3035RES100mN3275300E4552900;4552950;3275350;135;87;28;12;8;–;–
CRS3035RES100mN3275300E4553000;4553050;3275350;121;69;25;16;9;–;3
CRS3035RES100mN3275300E4553100;4553150;3275350;178;116;37;13;5;6;–
CRS3035RES100mN3275300E4553200;4553250;3275350;176;89;36;19;27;4;–
CRS3035RES100mN3275300E4553300;4553350;3275350;251;149;61;22;18;3;3
CRS3035RES100mN3275300E4553400;4553450;3275350;125;99;19;5;–;–;–
CRS3035RES100mN3275300E4553700;4553750;3275350;204;124;49;12;13;3;–
CRS3035RES100mN3275300E4554000;4554050;3275350;134;112;11;10;3;–;3
CRS3035RES100mN3275300E4554100;4554150;3275350;107;85;11;6;–;–;–
CRS3035RES100mN3275300E4554200;4554250;3275350;59;39;12;4;–;–;–
CRS3035RES100mN3275300E4554700;4554750;3275350;42;35;8;–;–;–;–
CRS3035RES100mN3275300E4554800;4554850;3275350;83;58;18;7;–;–;–
CRS3035RES100mN3275300E4554900;4554950;3275350;54;34;14;4;5;–;3
CRS3035RES100mN3275300E4555300;4555350;3275350;21;5;6;–;3;–;–
CRS3035RES100mN3275300E4555400;4555450;3275350;8;–;8;–;–;–;–
CRS3035RES100mN3275300E4555500;4555550;3275350;3;–;–;–;–;–;–
CRS3035RES100mN3275300E4556200;4556250;3275350;3;–;–;–;–;–;–
CRS3035RES100mN3275300E4556700;4556750;3275350;76;16;16;13;17;5;8
CRS3035RES100mN3275300E4556800;4556850;3275350;142;67;44;22;3;3;–
CRS3035RES100mN3275300E4556900;4556950;3275350;32;12;17;4;3;–;–
CRS3035RES100mN3275300E4557000;4557050;3275350;8;–;–;3;–;–;–
CRS3035RES100mN3275300E4557100;4557150;3275350;39;15;11;9;3;3;–
CRS3035RES100mN3275300E4557300;4557350;3275350;36;29;11;3;–;–;–
CRS3035RES100mN3275300E4557400;4557450;3275350;80;56;14;3;3;3;–
CRS3035RES100mN3275300E4557500;4557550;3275350;134;95;17;11;7;–;–
CRS3035RES100mN3275300E4557600;4557650;3275350;190;66;77;33;11;3;3
CRS3035RES100mN3275300E4557700;4557750;3275350;176;64;58;27;23;3;3
CRS3035RES100mN3275300E4557800;4557850;3275350;145;97;37;9;–;–;–
CRS3035RES100mN3275300E4557900;4557950;3275350;149;101;31;8;6;3;–
CRS3035RES100mN3275300E4558000;4558050;3275350;199;127;49;18;6;3;3
CRS3035RES100mN3275300E4558100;4558150;3275350;145;69;42;17;10;6;–
CRS3035RES100mN3275300E4558200;4558250;3275350;47;29;13;6;–;–;–
CRS3035RES100mN3275300E4558300;4558350;3275350;49;26;16;4;3;3;–
CRS3035RES100mN3275300E4558400;4558450;3275350;130;36;51;21;18;3;3
CRS3035RES100mN3275300E4558600;4558650;3275350;110;58;27;17;11;–;–
CRS3035RES100mN3275300E4558700;4558750;3275350;152;78;36;17;18;5;–
CRS3035RES100mN3275300E4561300;4561350;3275350;3;3;3;–;–;–;–
CRS3035RES100mN3275300E4561400;4561450;3275350;9;4;3;3;–;–;–
CRS3035RES100mN3275300E4561500;4561550;3275350;7;3;4;3;–;–;–
CRS3035RES100mN3275300E4561600;4561650;3275350;24;7;15;3;–;–;–
CRS3035RES100mN3275300E4561700;4561750;3275350;7;–;5;3;–;–;–
CRS3035RES100mN3275300E4561800;4561850;3275350;212;119;44;26;14;7;4
CRS3035RES100mN3275300E4561900;4561950;3275350;98;67;17;4;5;–;–
CRS3035RES100mN3275300E4562000;4562050;3275350;138;89;32;12;4;3;–
CRS3035RES100mN3275300E4562300;4562350;3275350;11;7;3;–;–;3;3
CRS3035RES100mN3275300E4562400;4562450;3275350;16;5;5;–;–;–;–
CRS3035RES100mN3275300E4562500;4562550;3275350;14;3;3;4;3;–;–
CRS3035RES100mN3275300E4562600;4562650;3275350;8;5;–;6;3;–;–
CRS3035RES100mN3275300E4562700;4562750;3275350;14;3;7;–;3;–;–
CRS3035RES100mN3275300E4562800;4562850;3275350;3;3;–;3;–;–;–
CRS3035RES100mN3275300E4562900;4562950;3275350;9;3;6;3;–;–;–
