GITTER_ID_100m;x_mp_100m;y_mp_100m;Durchschnittsalter;werterlaeuternde_Zeichen
CRS3035RES100mN3266100E4560400;4560450;3266150;3682;NA
CRS3035RES100mN3266100E4560500;4560550;3266150;3359;NA
CRS3035RES100mN3266100E4560600;4560650;3266150;4142;NA
CRS3035RES100mN3266100E4560700;4560750;3266150;3223;NA
CRS3035RES100mN3266100E4561000;4561050;3266150;2838;NA
CRS3035RES100mN3266100E4561100;4561150;3266150;6347;NA
CRS3035RES100mN3266100E4561200;4561250;3266150;4223;NA
CRS3035RES100mN3266100E4561400;4561450;3266150;3839;NA
CRS3035RES100mN3266100E4561500;4561550;3266150;5684;NA
CRS3035RES100mN3266100E4561600;4561650;3266150;5581;NA
CRS3035RES100mN3266100E4561700;4561750;3266150;4249;NA
CRS3035RES100mN3266100E4561800;4561850;3266150;4997;NA
CRS3035RES100mN3266100E4562000;4562050;3266150;5742;NA
CRS3035RES100mN3266100E4562900;4562950;3266150;4569;NA
CRS3035RES100mN3266100E4563100;4563150;3266150;3935;NA
CRS3035RES100mN3266100E4563300;4563350;3266150;3253;NA
CRS3035RES100mN3266100E4563500;4563550;3266150;3722;NA
CRS3035RES100mN3266100E4563600;4563650;3266150;3283;NA
CRS3035RES100mN3266100E4563700;4563750;3266150;3499;NA
CRS3035RES100mN3266100E4564200;4564250;3266150;5853;NA
CRS3035RES100mN3266100E4564300;4564350;3266150;6138;NA
CRS3035RES100mN3266100E4564400;4564450;3266150;3661;NA
CRS3035RES100mN3266100E4564500;4564550;3266150;4367;NA
CRS3035RES100mN3266100E4564600;4564650;3266150;3661;NA
CRS3035RES100mN3266100E4565200;4565250;3266150;4889;NA
CRS3035RES100mN3266100E4565300;4565350;3266150;6151;NA
CRS3035RES100mN3266100E4565400;4565450;3266150;4559;NA
CRS3035RES100mN3266100E4565500;4565550;3266150;5376;NA
CRS3035RES100mN3266100E4565600;4565650;3266150;4746;NA
CRS3035RES100mN3266100E4565700;4565750;3266150;3593;NA
CRS3035RES100mN3266100E4565800;4565850;3266150;4028;NA
CRS3035RES100mN3266100E4567000;4567050;3266150;2847;NA
CRS3035RES100mN3266100E4567100;4567150;3266150;5824;NA
CRS3035RES100mN3266100E4567200;4567250;3266150;5178;NA
CRS3035RES100mN3266100E4567300;4567350;3266150;3774;NA
CRS3035RES100mN3266100E4567400;4567450;3266150;4055;NA
CRS3035RES100mN3266100E4567500;4567550;3266150;5140;NA
CRS3035RES100mN3266100E4567600;4567650;3266150;6279;NA
CRS3035RES100mN3266100E4567700;4567750;3266150;5463;NA
CRS3035RES100mN3266100E4567800;4567850;3266150;5116;NA
CRS3035RES100mN3266100E4567900;4567950;3266150;4919;NA
CRS3035RES100mN3266100E4568000;4568050;3266150;5971;NA
CRS3035RES100mN3266100E4568100;4568150;3266150;4929;NA
CRS3035RES100mN3266100E4568200;4568250;3266150;4462;NA
CRS3035RES100mN3266100E4568300;4568350;3266150;4978;NA
CRS3035RES100mN3266100E4568400;4568450;3266150;3882;NA
CRS3035RES100mN3266100E4569100;4569150;3266150;5359;NA
CRS3035RES100mN3266200E4532700;4532750;3266250;2992;NA
CRS3035RES100mN3266200E4532800;4532850;3266250;4973;NA
CRS3035RES100mN3266200E4532900;4532950;3266250;5056;NA
CRS3035RES100mN3266200E4533000;4533050;3266250;4272;NA
CRS3035RES100mN3266200E4533100;4533150;3266250;5216;NA
CRS3035RES100mN3266200E4533200;4533250;3266250;4479;NA
CRS3035RES100mN3266200E4533300;4533350;3266250;5076;NA
CRS3035RES100mN3266200E4533600;4533650;3266250;5110;NA
CRS3035RES100mN3266200E4533700;4533750;3266250;4615;NA
CRS3035RES100mN3266200E4533800;4533850;3266250;6149;NA
CRS3035RES100mN3266200E4533900;4533950;3266250;5979;NA
CRS3035RES100mN3266200E4535200;4535250;3266250;2541;NA
CRS3035RES100mN3266200E4535300;4535350;3266250;4098;NA
CRS3035RES100mN3266200E4535400;4535450;3266250;5374;NA
CRS3035RES100mN3266200E4536700;4536750;3266250;6450;NA
CRS3035RES100mN3266200E4543500;4543550;3266250;3853;NA
CRS3035RES100mN3266200E4543600;4543650;3266250;3591;NA
CRS3035RES100mN3266200E4543700;4543750;3266250;4254;NA
CRS3035RES100mN3266200E4543800;4543850;3266250;3866;NA
CRS3035RES100mN3266200E4543900;4543950;3266250;3891;NA
CRS3035RES100mN3266200E4544000;4544050;3266250;5588;NA
CRS3035RES100mN3266200E4544100;4544150;3266250;3927;NA
CRS3035RES100mN3266200E4544200;4544250;3266250;5521;NA
CRS3035RES100mN3266200E4544300;4544350;3266250;6860;NA
CRS3035RES100mN3266200E4544600;4544650;3266250;5144;NA
CRS3035RES100mN3266200E4544700;4544750;3266250;4982;NA
CRS3035RES100mN3266200E4544800;4544850;3266250;3610;NA
CRS3035RES100mN3266200E4545200;4545250;3266250;7476;NA
CRS3035RES100mN3266200E4545300;4545350;3266250;5194;NA
CRS3035RES100mN3266200E4545500;4545550;3266250;2859;NA
CRS3035RES100mN3266200E4545600;4545650;3266250;4873;NA
CRS3035RES100mN3266200E4545700;4545750;3266250;1467;NA
CRS3035RES100mN3266200E4545800;4545850;3266250;5700;NA
CRS3035RES100mN3266200E4545900;4545950;3266250;8601;NA
CRS3035RES100mN3266200E4546000;4546050;3266250;5222;NA
CRS3035RES100mN3266200E4546100;4546150;3266250;4308;NA
CRS3035RES100mN3266200E4546200;4546250;3266250;4521;NA
CRS3035RES100mN3266200E4546300;4546350;3266250;4589;NA
CRS3035RES100mN3266200E4546400;4546450;3266250;4442;NA
CRS3035RES100mN3266200E4546500;4546550;3266250;4740;NA
CRS3035RES100mN3266200E4546600;4546650;3266250;4761;NA
CRS3035RES100mN3266200E4546700;4546750;3266250;3853;NA
CRS3035RES100mN3266200E4546800;4546850;3266250;4370;NA
CRS3035RES100mN3266200E4546900;4546950;3266250;4480;NA
CRS3035RES100mN3266200E4547300;4547350;3266250;3527;NA
CRS3035RES100mN3266200E4547400;4547450;3266250;4605;NA
CRS3035RES100mN3266200E4547500;4547550;3266250;4331;NA
CRS3035RES100mN3266200E4547600;4547650;3266250;3859;NA
CRS3035RES100mN3266200E4547700;4547750;3266250;4331;NA
CRS3035RES100mN3266200E4547800;4547850;3266250;4277;NA
CRS3035RES100mN3266200E4547900;4547950;3266250;4090;NA
CRS3035RES100mN3266200E4548000;4548050;3266250;7261;NA
CRS3035RES100mN3266200E4548100;4548150;3266250;4729;NA
CRS3035RES100mN3266200E4548200;4548250;3266250;3944;NA
CRS3035RES100mN3266200E4549300;4549350;3266250;5071;NA
CRS3035RES100mN3266200E4549400;4549450;3266250;4290;NA
CRS3035RES100mN3266200E4549500;4549550;3266250;3906;NA
CRS3035RES100mN3266200E4549600;4549650;3266250;3595;NA
CRS3035RES100mN3266200E4549900;4549950;3266250;3664;NA
CRS3035RES100mN3266200E4550000;4550050;3266250;4310;NA
CRS3035RES100mN3266200E4550100;4550150;3266250;4320;NA
CRS3035RES100mN3266200E4550200;4550250;3266250;4727;NA
CRS3035RES100mN3266200E4550300;4550350;3266250;3815;NA
CRS3035RES100mN3266200E4550400;4550450;3266250;4229;NA
CRS3035RES100mN3266200E4550500;4550550;3266250;3969;NA
CRS3035RES100mN3266200E4550600;4550650;3266250;3415;NA
CRS3035RES100mN3266200E4550700;4550750;3266250;4404;NA
CRS3035RES100mN3266200E4550800;4550850;3266250;4910;NA
CRS3035RES100mN3266200E4550900;4550950;3266250;3541;NA
CRS3035RES100mN3266200E4551000;4551050;3266250;3881;NA
CRS3035RES100mN3266200E4551100;4551150;3266250;4265;NA
CRS3035RES100mN3266200E4551200;4551250;3266250;4329;NA
CRS3035RES100mN3266200E4551300;4551350;3266250;3619;NA
CRS3035RES100mN3266200E4551400;4551450;3266250;7001;NA
CRS3035RES100mN3266200E4551600;4551650;3266250;4527;NA
CRS3035RES100mN3266200E4552700;4552750;3266250;4526;NA
CRS3035RES100mN3266200E4552800;4552850;3266250;3982;NA
CRS3035RES100mN3266200E4554000;4554050;3266250;4095;NA
CRS3035RES100mN3266200E4554100;4554150;3266250;4213;NA
CRS3035RES100mN3266200E4554200;4554250;3266250;5292;NA
CRS3035RES100mN3266200E4554300;4554350;3266250;5448;NA
CRS3035RES100mN3266200E4554400;4554450;3266250;4629;NA
CRS3035RES100mN3266200E4554500;4554550;3266250;3603;NA
CRS3035RES100mN3266200E4554600;4554650;3266250;4591;NA
CRS3035RES100mN3266200E4554700;4554750;3266250;4391;NA
CRS3035RES100mN3266200E4554800;4554850;3266250;5888;NA
CRS3035RES100mN3266200E4554900;4554950;3266250;5524;NA
CRS3035RES100mN3266200E4555000;4555050;3266250;4463;NA
CRS3035RES100mN3266200E4555100;4555150;3266250;4822;NA
CRS3035RES100mN3266200E4555200;4555250;3266250;4225;NA
CRS3035RES100mN3266200E4555400;4555450;3266250;4358;NA
CRS3035RES100mN3266200E4555500;4555550;3266250;3233;NA
CRS3035RES100mN3266200E4555600;4555650;3266250;3313;NA
CRS3035RES100mN3266200E4555700;4555750;3266250;4580;NA
CRS3035RES100mN3266200E4556900;4556950;3266250;2219;NA
CRS3035RES100mN3266200E4558700;4558750;3266250;3543;NA
CRS3035RES100mN3266200E4559200;4559250;3266250;7444;NA
CRS3035RES100mN3266200E4559300;4559350;3266250;6673;NA
CRS3035RES100mN3266200E4559400;4559450;3266250;3433;NA
CRS3035RES100mN3266200E4559800;4559850;3266250;3309;NA
CRS3035RES100mN3266200E4559900;4559950;3266250;3573;NA
CRS3035RES100mN3266200E4560000;4560050;3266250;3281;NA
CRS3035RES100mN3266200E4560100;4560150;3266250;3568;NA
CRS3035RES100mN3266200E4560200;4560250;3266250;3207;NA
CRS3035RES100mN3266200E4560300;4560350;3266250;3405;NA
CRS3035RES100mN3266200E4560400;4560450;3266250;3799;NA
CRS3035RES100mN3266200E4560500;4560550;3266250;3754;NA
CRS3035RES100mN3266200E4561000;4561050;3266250;3346;NA
CRS3035RES100mN3266200E4561200;4561250;3266250;3461;NA
CRS3035RES100mN3266200E4561300;4561350;3266250;3217;NA
CRS3035RES100mN3266200E4561400;4561450;3266250;3282;NA
CRS3035RES100mN3266200E4561700;4561750;3266250;4945;NA
CRS3035RES100mN3266200E4561800;4561850;3266250;3859;NA
CRS3035RES100mN3266200E4562900;4562950;3266250;4877;NA
CRS3035RES100mN3266200E4563000;4563050;3266250;5225;NA
CRS3035RES100mN3266200E4563100;4563150;3266250;4373;NA
CRS3035RES100mN3266200E4563400;4563450;3266250;5718;NA
CRS3035RES100mN3266200E4563500;4563550;3266250;4102;NA
CRS3035RES100mN3266200E4563600;4563650;3266250;3267;NA
CRS3035RES100mN3266200E4564100;4564150;3266250;3684;NA
CRS3035RES100mN3266200E4564200;4564250;3266250;5099;NA
CRS3035RES100mN3266200E4564300;4564350;3266250;5701;NA
CRS3035RES100mN3266200E4564400;4564450;3266250;6143;NA
CRS3035RES100mN3266200E4564500;4564550;3266250;4196;NA
CRS3035RES100mN3266200E4565200;4565250;3266250;4313;NA
CRS3035RES100mN3266200E4565300;4565350;3266250;5093;NA
CRS3035RES100mN3266200E4565400;4565450;3266250;5084;NA
CRS3035RES100mN3266200E4565500;4565550;3266250;5740;NA
CRS3035RES100mN3266200E4565600;4565650;3266250;4106;NA
CRS3035RES100mN3266200E4565700;4565750;3266250;2876;NA
CRS3035RES100mN3266200E4567000;4567050;3266250;4974;NA
CRS3035RES100mN3266200E4567100;4567150;3266250;4802;NA
CRS3035RES100mN3266200E4567200;4567250;3266250;4451;NA
CRS3035RES100mN3266200E4567300;4567350;3266250;4605;NA
CRS3035RES100mN3266200E4567400;4567450;3266250;4077;NA
CRS3035RES100mN3266200E4567500;4567550;3266250;4545;NA
CRS3035RES100mN3266200E4567600;4567650;3266250;5079;NA
CRS3035RES100mN3266200E4567700;4567750;3266250;5398;NA
CRS3035RES100mN3266200E4567800;4567850;3266250;4747;NA
CRS3035RES100mN3266200E4567900;4567950;3266250;4114;NA
CRS3035RES100mN3266200E4568000;4568050;3266250;6236;NA
CRS3035RES100mN3266200E4568100;4568150;3266250;5202;NA
CRS3035RES100mN3266200E4568200;4568250;3266250;4625;NA
CRS3035RES100mN3266200E4568300;4568350;3266250;4728;NA
CRS3035RES100mN3266200E4569000;4569050;3266250;4382;NA
CRS3035RES100mN3266200E4569100;4569150;3266250;6050;NA
CRS3035RES100mN3266300E4532800;4532850;3266350;5101;NA
CRS3035RES100mN3266300E4532900;4532950;3266350;5230;NA
CRS3035RES100mN3266300E4533000;4533050;3266350;5463;NA
CRS3035RES100mN3266300E4533100;4533150;3266350;5717;NA
CRS3035RES100mN3266300E4533200;4533250;3266350;5204;NA
CRS3035RES100mN3266300E4533300;4533350;3266350;4383;NA
CRS3035RES100mN3266300E4533400;4533450;3266350;5353;NA
CRS3035RES100mN3266300E4533500;4533550;3266350;6191;NA
CRS3035RES100mN3266300E4533600;4533650;3266350;4329;NA
CRS3035RES100mN3266300E4535300;4535350;3266350;3667;NA
CRS3035RES100mN3266300E4535900;4535950;3266350;4491;NA
CRS3035RES100mN3266300E4543500;4543550;3266350;4667;NA
CRS3035RES100mN3266300E4543600;4543650;3266350;2970;NA
CRS3035RES100mN3266300E4543700;4543750;3266350;5803;NA
CRS3035RES100mN3266300E4543800;4543850;3266350;4986;NA
CRS3035RES100mN3266300E4543900;4543950;3266350;6037;NA
CRS3035RES100mN3266300E4544000;4544050;3266350;4024;NA
CRS3035RES100mN3266300E4544100;4544150;3266350;5006;NA
CRS3035RES100mN3266300E4544200;4544250;3266350;7350;NA
CRS3035RES100mN3266300E4544300;4544350;3266350;5772;NA
CRS3035RES100mN3266300E4544600;4544650;3266350;3000;NA
CRS3035RES100mN3266300E4544700;4544750;3266350;3161;NA
CRS3035RES100mN3266300E4544800;4544850;3266350;4446;NA
CRS3035RES100mN3266300E4545100;4545150;3266350;4456;NA
CRS3035RES100mN3266300E4545400;4545450;3266350;3898;NA
CRS3035RES100mN3266300E4545500;4545550;3266350;5162;NA
CRS3035RES100mN3266300E4545600;4545650;3266350;3814;NA
CRS3035RES100mN3266300E4545700;4545750;3266350;6303;NA
CRS3035RES100mN3266300E4545800;4545850;3266350;4230;NA
CRS3035RES100mN3266300E4545900;4545950;3266350;6592;NA
CRS3035RES100mN3266300E4546000;4546050;3266350;4543;NA
CRS3035RES100mN3266300E4546100;4546150;3266350;4364;NA
CRS3035RES100mN3266300E4546200;4546250;3266350;4235;NA
CRS3035RES100mN3266300E4546300;4546350;3266350;3851;NA
CRS3035RES100mN3266300E4546400;4546450;3266350;4694;NA
CRS3035RES100mN3266300E4546500;4546550;3266350;4344;NA
CRS3035RES100mN3266300E4546600;4546650;3266350;4501;NA
CRS3035RES100mN3266300E4546700;4546750;3266350;4702;NA
CRS3035RES100mN3266300E4546800;4546850;3266350;4232;NA
CRS3035RES100mN3266300E4546900;4546950;3266350;4153;NA
CRS3035RES100mN3266300E4547000;4547050;3266350;4891;NA
CRS3035RES100mN3266300E4547200;4547250;3266350;3520;NA
CRS3035RES100mN3266300E4547300;4547350;3266350;4193;NA
CRS3035RES100mN3266300E4547400;4547450;3266350;4317;NA
CRS3035RES100mN3266300E4547500;4547550;3266350;4313;NA
CRS3035RES100mN3266300E4547600;4547650;3266350;4408;NA
CRS3035RES100mN3266300E4547700;4547750;3266350;4652;NA
CRS3035RES100mN3266300E4547800;4547850;3266350;4641;NA
CRS3035RES100mN3266300E4547900;4547950;3266350;4634;NA
CRS3035RES100mN3266300E4548000;4548050;3266350;4412;NA
CRS3035RES100mN3266300E4548100;4548150;3266350;4828;NA
CRS3035RES100mN3266300E4548200;4548250;3266350;4332;NA
CRS3035RES100mN3266300E4548300;4548350;3266350;4377;NA
CRS3035RES100mN3266300E4548400;4548450;3266350;4019;NA
CRS3035RES100mN3266300E4549300;4549350;3266350;4757;NA
CRS3035RES100mN3266300E4549400;4549450;3266350;4631;NA
CRS3035RES100mN3266300E4549500;4549550;3266350;5644;NA
CRS3035RES100mN3266300E4550000;4550050;3266350;4227;NA
CRS3035RES100mN3266300E4550100;4550150;3266350;4508;NA
CRS3035RES100mN3266300E4550200;4550250;3266350;4771;NA
CRS3035RES100mN3266300E4550300;4550350;3266350;4685;NA
CRS3035RES100mN3266300E4550400;4550450;3266350;3780;NA
CRS3035RES100mN3266300E4550500;4550550;3266350;4046;NA
CRS3035RES100mN3266300E4550600;4550650;3266350;4338;NA
CRS3035RES100mN3266300E4550700;4550750;3266350;4082;NA
CRS3035RES100mN3266300E4550800;4550850;3266350;4432;NA
CRS3035RES100mN3266300E4550900;4550950;3266350;3485;NA
CRS3035RES100mN3266300E4551000;4551050;3266350;4140;NA
CRS3035RES100mN3266300E4551100;4551150;3266350;4767;NA
CRS3035RES100mN3266300E4551500;4551550;3266350;3897;NA
CRS3035RES100mN3266300E4551600;4551650;3266350;3215;NA
CRS3035RES100mN3266300E4553800;4553850;3266350;3438;NA
CRS3035RES100mN3266300E4553900;4553950;3266350;3679;NA
CRS3035RES100mN3266300E4554000;4554050;3266350;4359;NA
CRS3035RES100mN3266300E4554200;4554250;3266350;5930;NA
CRS3035RES100mN3266300E4554300;4554350;3266350;5829;NA
CRS3035RES100mN3266300E4554400;4554450;3266350;4315;NA
CRS3035RES100mN3266300E4554500;4554550;3266350;4100;NA
CRS3035RES100mN3266300E4554600;4554650;3266350;3663;NA
CRS3035RES100mN3266300E4554700;4554750;3266350;3962;NA
CRS3035RES100mN3266300E4554800;4554850;3266350;4223;NA
CRS3035RES100mN3266300E4554900;4554950;3266350;4535;NA
CRS3035RES100mN3266300E4555000;4555050;3266350;5169;NA
CRS3035RES100mN3266300E4555100;4555150;3266350;5262;NA
CRS3035RES100mN3266300E4555200;4555250;3266350;4703;NA
CRS3035RES100mN3266300E4555300;4555350;3266350;4312;NA
CRS3035RES100mN3266300E4555400;4555450;3266350;4927;NA
CRS3035RES100mN3266300E4555500;4555550;3266350;3957;NA
CRS3035RES100mN3266300E4556100;4556150;3266350;7310;NA
CRS3035RES100mN3266300E4556800;4556850;3266350;3004;NA
CRS3035RES100mN3266300E4557000;4557050;3266350;3210;NA
CRS3035RES100mN3266300E4557100;4557150;3266350;2303;NA
CRS3035RES100mN3266300E4557200;4557250;3266350;2350;NA
CRS3035RES100mN3266300E4558600;4558650;3266350;3020;NA
CRS3035RES100mN3266300E4558700;4558750;3266350;3211;NA
CRS3035RES100mN3266300E4558800;4558850;3266350;3462;NA
CRS3035RES100mN3266300E4558900;4558950;3266350;2634;NA
CRS3035RES100mN3266300E4559000;4559050;3266350;7191;NA
CRS3035RES100mN3266300E4559100;4559150;3266350;4418;NA
CRS3035RES100mN3266300E4559200;4559250;3266350;2845;NA
CRS3035RES100mN3266300E4559600;4559650;3266350;2770;NA
CRS3035RES100mN3266300E4559700;4559750;3266350;3617;NA
CRS3035RES100mN3266300E4559800;4559850;3266350;4099;NA
CRS3035RES100mN3266300E4559900;4559950;3266350;3131;NA
CRS3035RES100mN3266300E4560000;4560050;3266350;3482;NA
CRS3035RES100mN3266300E4560100;4560150;3266350;3702;NA
CRS3035RES100mN3266300E4560200;4560250;3266350;3731;NA
CRS3035RES100mN3266300E4560300;4560350;3266350;4499;NA
CRS3035RES100mN3266300E4561200;4561250;3266350;3725;NA
CRS3035RES100mN3266300E4561300;4561350;3266350;3713;NA
CRS3035RES100mN3266300E4561500;4561550;3266350;3935;NA
CRS3035RES100mN3266300E4561700;4561750;3266350;2442;NA
CRS3035RES100mN3266300E4562000;4562050;3266350;6596;NA
CRS3035RES100mN3266300E4562900;4562950;3266350;5503;NA
CRS3035RES100mN3266300E4563000;4563050;3266350;5742;NA
CRS3035RES100mN3266300E4563100;4563150;3266350;4651;NA
CRS3035RES100mN3266300E4563400;4563450;3266350;4144;NA
CRS3035RES100mN3266300E4563500;4563550;3266350;3811;NA
CRS3035RES100mN3266300E4563600;4563650;3266350;3155;NA
CRS3035RES100mN3266300E4563700;4563750;3266350;3456;NA
CRS3035RES100mN3266300E4563800;4563850;3266350;3115;NA
CRS3035RES100mN3266300E4563900;4563950;3266350;3838;NA
CRS3035RES100mN3266300E4564000;4564050;3266350;3629;NA
CRS3035RES100mN3266300E4564100;4564150;3266350;5860;NA
CRS3035RES100mN3266300E4564200;4564250;3266350;5402;NA
CRS3035RES100mN3266300E4564300;4564350;3266350;5196;NA
CRS3035RES100mN3266300E4565200;4565250;3266350;3826;NA
CRS3035RES100mN3266300E4565300;4565350;3266350;6025;NA
CRS3035RES100mN3266300E4565400;4565450;3266350;5604;NA
CRS3035RES100mN3266300E4565500;4565550;3266350;4262;NA
CRS3035RES100mN3266300E4565600;4565650;3266350;4883;NA
CRS3035RES100mN3266300E4565700;4565750;3266350;5187;NA
CRS3035RES100mN3266300E4565800;4565850;3266350;5182;NA
CRS3035RES100mN3266300E4566800;4566850;3266350;5257;NA
CRS3035RES100mN3266300E4566900;4566950;3266350;4492;NA
CRS3035RES100mN3266300E4567000;4567050;3266350;5232;NA
CRS3035RES100mN3266300E4567100;4567150;3266350;5198;NA
CRS3035RES100mN3266300E4567200;4567250;3266350;5862;NA
CRS3035RES100mN3266300E4567300;4567350;3266350;3219;NA
CRS3035RES100mN3266300E4567500;4567550;3266350;4399;NA
CRS3035RES100mN3266300E4567600;4567650;3266350;5059;NA
CRS3035RES100mN3266300E4567700;4567750;3266350;5363;NA
CRS3035RES100mN3266300E4567800;4567850;3266350;4282;NA
CRS3035RES100mN3266300E4567900;4567950;3266350;4509;NA
CRS3035RES100mN3266300E4568000;4568050;3266350;4020;NA
CRS3035RES100mN3266300E4568100;4568150;3266350;4255;NA
CRS3035RES100mN3266300E4568200;4568250;3266350;4327;NA
CRS3035RES100mN3266300E4568300;4568350;3266350;5263;NA
CRS3035RES100mN3266400E4532500;4532550;3266450;3980;NA
CRS3035RES100mN3266400E4532700;4532750;3266450;2288;NA
CRS3035RES100mN3266400E4532800;4532850;3266450;4071;NA
CRS3035RES100mN3266400E4532900;4532950;3266450;4359;NA
CRS3035RES100mN3266400E4533000;4533050;3266450;4289;NA
CRS3035RES100mN3266400E4533100;4533150;3266450;4552;NA
CRS3035RES100mN3266400E4533200;4533250;3266450;5468;NA
CRS3035RES100mN3266400E4533300;4533350;3266450;4567;NA
CRS3035RES100mN3266400E4533400;4533450;3266450;3767;NA
CRS3035RES100mN3266400E4533500;4533550;3266450;3628;NA
CRS3035RES100mN3266400E4533600;4533650;3266450;3552;NA
CRS3035RES100mN3266400E4535400;4535450;3266450;2568;NA
CRS3035RES100mN3266400E4535500;4535550;3266450;2047;NA
CRS3035RES100mN3266400E4535800;4535850;3266450;3114;NA
CRS3035RES100mN3266400E4543500;4543550;3266450;2418;NA
CRS3035RES100mN3266400E4543600;4543650;3266450;6272;NA
CRS3035RES100mN3266400E4543700;4543750;3266450;4076;NA
CRS3035RES100mN3266400E4543800;4543850;3266450;4774;NA
CRS3035RES100mN3266400E4543900;4543950;3266450;4441;NA
CRS3035RES100mN3266400E4544000;4544050;3266450;4999;NA
CRS3035RES100mN3266400E4544100;4544150;3266450;4524;NA
CRS3035RES100mN3266400E4544200;4544250;3266450;4386;NA
CRS3035RES100mN3266400E4544300;4544350;3266450;5887;NA
CRS3035RES100mN3266400E4544700;4544750;3266450;6965;NA
CRS3035RES100mN3266400E4544800;4544850;3266450;4305;NA
CRS3035RES100mN3266400E4545000;4545050;3266450;3357;NA
CRS3035RES100mN3266400E4545100;4545150;3266450;4932;NA
CRS3035RES100mN3266400E4545200;4545250;3266450;4162;NA
CRS3035RES100mN3266400E4545300;4545350;3266450;4987;NA
CRS3035RES100mN3266400E4545400;4545450;3266450;4746;NA
CRS3035RES100mN3266400E4545600;4545650;3266450;7353;NA
CRS3035RES100mN3266400E4545700;4545750;3266450;5056;NA
CRS3035RES100mN3266400E4545800;4545850;3266450;4653;NA
CRS3035RES100mN3266400E4545900;4545950;3266450;6714;NA
CRS3035RES100mN3266400E4546000;4546050;3266450;8509;NA
CRS3035RES100mN3266400E4546100;4546150;3266450;4113;NA
CRS3035RES100mN3266400E4546200;4546250;3266450;4200;NA
CRS3035RES100mN3266400E4546300;4546350;3266450;4802;NA
CRS3035RES100mN3266400E4546400;4546450;3266450;4527;NA
CRS3035RES100mN3266400E4546500;4546550;3266450;4977;NA
CRS3035RES100mN3266400E4546600;4546650;3266450;4414;NA
CRS3035RES100mN3266400E4546700;4546750;3266450;4382;NA
CRS3035RES100mN3266400E4546800;4546850;3266450;4754;NA
